date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,FeeMeanUSD,FeeMedUSD,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-11-12,3847,4025,20595423,5116.8752795,1556381273.88171,0.036484712192451974,4.8454995263918395E-8,2397.373953453504,0,0,0,0,0,39.53558341,15.820455076722046,0.002462372988882166,15.5638127388171,-41.71573410654903,-0.3554882545899717,100000000,100000000,52677769,65709,7419,2529367,39366594.3357435917757,662.47378353,10310.617911236575933662363,24,373.5315057316104,4914893,76494474.2833229930703,0.05715102454926516,0.021941163622486305,0.03455887947726794
2018-11-13,4097,3851,19505291,5064.99376785,1510175286.12264,0.0005253886521667924,0,34.139754617802154,0,0,0,0,0,52.90666576,15.485819771273949,0.0024093653897579756,15.1017528612264,-47.015781793171726,-2.2050571391773617,100000000,100000000,52677769,64980,7559,1890121,28544140.2198141043944,542.41460511,8191.411314690930386306904,22,332.2385629469808,4100112,61918878.1273486973568,0.05699372023837202,0.02253209222341907,0.03464425048043647
2018-11-14,4708,4187,15326767,3660.56054454,1313131173.77334,0.0007898407151212907,0,36.40533824136879,0,0,0,0,0,24.16937706,13.398990709313459,0.002355705623202858,13.1313117377334,-55.82439370666085,-17.347050028229454,100000000,100000000,52677769,46092,8112,4137467,54330368.9815845972978,836.93934911,10990.111498739094822707274,26,341.4141051810684,6789252,89151784.4780299614168,0.057745938000496995,0.033357931977059954,0.03878819417958574
2018-11-15,4146,4304,11704541,2719.45655204,1279701670.5848,0.0008253332293205966,0,25.577902109874735,0,0,0,0,0,24.77351434,13.014950308231723,0.0023105311310943604,12.797016705848,-56.57770833313378,-20.65054412683354,100000000,100000000,52677769,30991,7651,4036569,51656040.927308155512,821.72539537,10515.63361216944279112376,25,319.9254176462,6287021,80455112.767017198808,0.05776037780083594,0.03328881963091276,0.038862598938665206
2018-11-16,3523,4137,13197089,3190.01426154,1252650532.53665,0.0005665753277908699,0,21.810317243309406,0,0,0,0,0,29.31904753,12.70942705944388,0.002279197294645234,12.5265053253665,-56.22724423600389,-23.919017723801655,100000000,100000000,52677769,38495,6339,3410752,42724803.091504440608,1001.40526897,12544.108434602777296327505,24,300.636127808796,6347908,79517103.366936608282,0.05744350928395486,0.03293497730013925,0.0378392897928229
2018-11-17,3568,3553,13787077,3880.40444695,1228437605.50912,0.0007351798992594786,0,28.94550299364223,0,0,0,0,0,44.58553289,12.764449354868034,0.002233079413115125,12.2843760550912,-69.4006211629742,-24.927099295914466,100000000,100000000,52677769,39372,6299,2242880,27552381.366442950656,517.15558025,6352.9336267798955026688,25,307.10940137728,3257563,40017128.9151510547456,0.0574476954009261,0.032984023533336466,0.037766220494336186
2018-11-18,3393,3313,7818955,2360.08300634,1239532644.58715,0.0010540718430219872,0,20.307748127661036,0,0,0,0,0,79.21381869,12.88180788431285,0.002231230737726149,12.3953264458715,-70.53747802640154,-24.374222469297198,100000000,100000000,52677769,19266,6094,1262406,15647934.477226856829,410.40597309,5087.116011786104170597935,23,285.0925082550445,2501014,31000884.975694863701,0.05714065189943019,0.03309703200722859,0.037765165275641055
2018-11-19,5541,4005,11998506,2995.88164794,1001096431.78998,0.0007618795855776775,0,23.657884891358222,0,0,0,0,0,12.73975746,10.336403497009739,0.0020890122007537477,10.0109643178998,-74.57228358498337,-39.21504353457927,100000000,100000000,52677769,31052,10860,7849443,78580493.7883883598114,872.50432781,8734.609692919060149933438,65,650.712680663487,9475397,94857861.2649348112206,0.058814387762550976,0.049732315904690974,0.04526216906074405
2018-11-20,4842,4059,30357023,7478.94136487,864862718.431274,0.0005127700364988322,2.5473891296592698E-8,54.635647388902356,0,0,0,0,0,13.6196381,8.894802418245987,0.0020031420377056735,8.64862718431274,-76.065949188664,-47.06445236422816,100000000,100000000,52677769,106550,10303,7342339,63501152.67183961909886,861.39803941,7449.9105001550229442850834,41,354.59371455682234,8874984,76756427.88274061849616,0.059509105833768325,0.0550339615812783,0.04716744966686665
2018-11-21,4993,4711,12088516,2566.01910422,909816660.445663,0.0009087256397642461,0,25.208957972698403,0,0,0,0,0,20.29565492,9.344603284842155,0.0019998950578979133,9.09816660445663,-73.6597354831603,-45.161459725340144,100000000,100000000,52677769,27741,9219,4927163,44828149.86131434244069,792.8734136,7213.694413177049201252168,22,200.15966529804586,7309500,66503048.795275736985,0.05961990238714357,0.056208183976624734,0.04769033952901209
2018-11-22,3754,4010,10722435,2673.92394015,836432105.246256,0.0010173820072196008,0,24.500593497861747,0,0,0,0,0,7.43452912,8.698698283083969,0.001943556750871755,8.36432105246256,-76.63880757337617,-49.132638458641715,100000000,100000000,52682151,24082,7048,13450751,112506399.76073183138256,2379.82931328,19905.6564263354210177107968,27,225.83666841648912,16773037,140295066.49283345999472,0.059876879127491046,0.05736004678633816,0.04803281072519912
2018-11-23,3286,5231,10925036,2088.51768304,848388554.787848,0.0011545930097448616,0,26.947046254435087,0,0,0,0,0,36.3673789,8.83849576790608,0.001977645092312266,8.48388554787848,-75.94935736871368,-48.75374078985477,100000000,100000000,52683717,23339,6270,2749717,23328284.31705577039016,874.17559809,7416.4057229437775846401032,27,229.06490979271896,5481081,46500863.88265132703688,0.05987788354990097,0.057506595533781346,0.04768747950977662
2018-11-24,3182,4489,11609576,2586.22766763,735053755.770409,0.0008749067988775853,0,22.231381759481327,0,0,0,0,0,67.9305831,7.671312378610618,0.0019311417579611048,7.35053755770409,-78.89789706489752,-55.168067818847476,100000000,100000000,52683717,25410,6220,1472091,10820660.18385817155219,470.75916399,3460.3329155418737922037191,27,198.46451405801043,2928122,21523270.73453961541898,0.0603675034942881,0.06153664229833756,0.050571626885990734
2018-11-25,3985,4140,10786751,2605.49541063,755941950.540289,0.09228906741611011,0,2293.198747155716,0,0,0,0,0,44.84622677,7.896835025136038,0.0019153040603952947,7.55941950540289,-80.29679744001832,-52.9132952134467,100000000,100000000,52683717,24848,7954,2229842,16856311.10876659104338,460.85969324,3483.8317543324484080094636,30,226.7825851620867,3665678,27710397.77372625500942,0.060024681189534364,0.06234007602429199,0.05087300801959814
2018-11-26,3899,4645,10273061,2211.63853606,700963392.520241,0.0005790633506883887,0,14.295916001794186,0,0,0,0,0,33.26100174,7.5576085309789605,0.0018943492311248103,7.00963392520241,-81.79274429566867,-55.87792573181108,100000000,100000000,52683717,24688,7494,3006524,21074632.62733525052284,732.85721911,5137.0608254029519364700551,32,224.30828560647712,5492032,38497133.82549724219712,0.06021812346354778,0.06294162415578093,0.050376342972030634
2018-11-27,3539,3676,14357879,3905.84303591,715980700.913289,0.0003142167419827141,0,14.016894643107696,0,0,0,0,0,19.02420297,7.705290897529969,0.00189585622155089,7.15980700913289,-82.1620035581773,-55.26971891767135,100000000,100000000,52683717,44609,7047,5256462,37635253.47084068923518,1036.24563644,7419.3187709664844905865116,27,193.31478924658803,7302423,52283939.37905322599247,0.0601915776114068,0.06325136115422167,0.05049485909646822
2018-11-28,4574,3855,13788156,3576.69416342,826708513.788734,0.0005238878254257027,0,20.80463332330438,0,0,0,0,0,23.331043,8.999179718533151,0.0019643896207509485,8.26708513788734,-78.2488308731344,-45.8346517753571,100000000,100000000,52683717,39712,8347,4286135,35433842.9574787540309,993.65460645,8214.627229176088812137343,25,206.6771284471835,8294035,68567493.4816174240169,0.0611228726499776,0.07033874453263417,0.05455325202364892
2018-11-29,4011,3609,9302813,2577.67054586,834999420.865045,0.0598292718099777,0,1272.9874163009874,0,0,0,0,0,32.79536903,9.653216391142328,0.0019697844834131407,8.34999420865045,-74.31898635134539,-44.74062849667605,100000000,100000000,52683717,21277,7170,3049211,25460894.19095324729495,709.16806137,5921.5492053993669104781165,25,208.74985521626125,5084735,42457507.80252224588075,0.061097196314716974,0.07053536404283971,0.05464007433496867
2018-11-30,3600,3291,24952944,7582.17684594,762396556.288917,0.0005537681430095314,0,15.109563782015062,0,0,0,0,0,18.84775743,8.83242565028554,0.0019187829320465736,7.62396556288917,-76.78808201234652,-50.13109740910642,100000000,100000000,52683717,27285,6873,5305671,40450252.99201974548307,1082.43838207,8252.4729488511500095251819,28,213.47103576089676,7439599,56719246.57770470624283,0.0613893313948774,0.07144089801136408,0.05554653500101489
2018-12-01,3326,4445,13452515,3026.4375703,806856234.707899,0.000554775784017721,2.45138308094216E-8,20.978291496842072,0,0,0,0,0,13.7486394,9.413317722128978,0.0019451347494827223,8.06856234707899,-77.42025381821252,-48.4831988277309,100000000,100000000,52683717,37814,6358,7273447,58686260.59767463857853,1363.76533501,11003.6256323132506922824399,23,185.57693398281677,8670820,69961051.7702994480718,0.06150973316798958,0.07242389067869019,0.0563036854084612
2018-12-02,3392,4769,13823961,2898.71272804,787688407.676184,0.000359657916883795,2.4560707582267498E-8,14.31834132906239,0,0,0,0,0,22.37640059,9.273771208967023,0.0019217786632184757,7.87688407676184,-77.58183774286803,-51.02400069851743,100000000,100000000,52683717,39811,6291,4468994,35201747.67774420238896,940.35844858,7407.0944900682694925461872,25,196.922101919046,5915795,46598031.4368873092628,0.06147788874517531,0.07183881968968235,0.056281511957236977
2018-12-03,3610,4346,12861815,2959.46042338,728731705.763983,0.000396241828567356,2.2596700500710097E-8,14.370898638482263,0,0,0,0,0,13.81877778,8.753168501315503,0.0018957755706804922,7.28731705763983,-80.36275354098834,-54.00826296120894,100000000,100000000,52683717,36268,6554,7236530,52734888.5071223589899,1977.00747635,14407.0803054868277955430205,29,211.33219467155507,12957307,94424004.32217597273781,0.061680733909579136,0.07248532596251116,0.05685513348791497
2018-12-04,3495,4155,13332273,3208.7299639,749408896.947487,0.0003463751738769656,2.28593464529343E-8,12.737254268979491,0,0,0,0,0,19.38492411,9.063038880288392,0.0019250403418879158,7.49408896947487,-82.2051224421077,-55.1569575315936,100000000,100000000,52683717,36773,6401,5158648,38659367.07420359917576,1110.8870489,8325.086379493980517011143,30,224.8226690842461,7110788,53288877.91507427189756,0.06174855730456112,0.07167537095935188,0.057021786061227306
2018-12-05,3910,4568,14830775,3246.66703152,691233339.222118,0.0005718724824059216,2.08982377071491E-8,21.539005177331113,0,0,0,0,0,30.85213282,8.451896511432894,0.0018634032955525232,6.91233339222118,-82.25074482074699,-57.41918147469658,100000000,100000000,52683717,37664,6447,3241267,22404718.11720456743506,915.2204126,6326.308619257425990058868,30,207.3700017666354,5900426,40785711.66813004822268,0.06196548741765711,0.07235276170027213,0.05765724843326224
2018-12-06,3925,4662,9230680,1979.98283998,608494913.439922,0.0010315867242001694,0,19.959139939825917,0,0,0,0,0,15.70861154,7.509336084263843,0.0017326317989416972,6.08494913439922,-83.06817858113175,-63.9985777678048,100000000,100000000,52683717,19348,6746,6365935,38736390.6678916985707,1249.19137267,7601.2659618272899475773174,31,188.63342316637582,8427045,51278140.1782932749049,0.06256543318212233,0.07333086451947937,0.05930425959597005
2018-12-07,3663,4279,9822245,2295.45337696,602778338.712175,0.0006669377414706207,0,15.792418780282292,0,0,0,0,0,9.63369326,7.431715071691743,0.0017870711784146044,6.02778338712175,-82.53388231543333,-63.764325024419655,100000000,100000000,52683717,23679,7633,10380235,62569808.08741973861125,1691.9597799,10198.767052959392624502825,33,198.91685177501775,12914729,77847188.91537949125575,0.061913277414543014,0.07339568606478908,0.0591183041550333
2018-12-08,3284,3827,12795339,3343.43846355,592407507.965423,0.00033697378651123175,1.75414913586878E-8,12.434332722265404,0,0,0,0,0,12.04778489,7.308237828261376,0.0017383098352467812,5.92407507965423,-83.86899607147436,-63.465452604962245,100000000,100000000,52683717,36900,6788,8300281,49171487.82622749183863,1427.84384207,8458.6541224446370503274561,30,177.7222523896269,9692204,57417344.18332504662292,0.06189732513179607,0.07344290257677341,0.05911316188973071
2018-12-09,3067,3911,11238536,2873.57095372,626596542.979392,0.0002814574355213334,1.8420742610635403E-8,9.291472861431822,0,0,0,0,0,13.91854118,7.759839971525828,0.0017698269650771629,6.26596542979392,-82.69046480277385,-60.301682998126836,100000000,100000000,52683717,33012,5957,7184661,45018837.45078861506112,1475.47742152,9245.2905156857916665731584,30,187.9789628938176,8789419,55074195.60197384653248,0.06171514252105038,0.07524425077998491,0.05988249685566893
2018-12-10,3128,3212,10008981,3116.12110834,599556469.690357,0.00043457553972823734,1.7665581033385502E-8,11.633587198525593,0,0,0,0,0,20.07959148,7.669792015924132,0.001756379693558723,5.99556469690357,-82.10732436504519,-62.12841512615992,100000000,100000000,52683717,26770,5756,4980181,29858997.38778991814617,1148.60041696,6886.5081107740965229125472,31,185.86250560401067,6611344,39638740.68548523609808,0.0615854108378988,0.07500593323185069,0.0572676146853593
2018-12-11,3346,4642,11063262,2383.29642396,574862564.412321,0.000367584348433271,1.67203975437603E-8,10.89042149103322,0,0,0,0,0,15.19083179,7.405908437041468,0.0017146951708851858,5.74862564412321,-83.95009631346998,-63.16305483927264,100000000,100000000,52683717,29627,6914,6582918,37842731.22796027332678,1190.93693954,6846.2506311732569040807234,50,287.4312822061605,8234138,47334976.86404940014298,0.06137708297084795,0.07494710167221612,0.05732142712094637
2018-12-12,2863,5202,11642278,2238.03883122,593436239.368191,0.0005127618718989465,1.72077904283072E-8,15.002899609889898,0,0,0,0,0,35.66866804,8.095876452063035,0.0017336663740520918,5.93436239368191,-85.6578278178605,-61.87076718752053,100000000,100000000,52683717,29259,5641,2803581,16637465.65404112291971,774.34515157,4595.2447472069266093170987,30,178.0308718104573,4368081,25921775.61895647111471,0.061312241036698995,0.0756933293325048,0.0575629414868246
2018-12-13,10595,4777,16603896,3475.7998744,563465886.629073,0.0002701472107285977,1.6404765956541802E-8,11.622273299966489,0,0,0,0,0,6.2606913,7.8138090356183865,0.0017282418801434938,5.63465886629073,-87.59853534944355,-62.68870959504535,100000000,100000000,52683717,43022,12092,15972677,90000586.07644801838421,1429.84336752,8056.6796082035627945590896,363,2045.38116846353499,17289666,97421369.82210538059618,0.06138283247548695,0.07577704926268732,0.05774292952805268
