date,AdrActCnt,CapMrktCurUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2020-08-16,112,2413204971.214335,0,0,402.60403233,1043.3141816915443,0.0004055928436146377,4.82640994242867,-1.0743378560319445,15.85007588047299,500000000,285766439.769887,222405638.669886940031719424,320,322,1241915.0327705208,5993991.061815269110735532751,4700.39225815,22686.0199280499076766011605,894.7260955922347,4318.314923516746169474910649,1513526.30712355210570508,7304898.416828460627404686113,0.04998145472809563,0.026465641098213772,0.022425709983905133
2020-08-17,115,2401093809.28699,0,0,368.17967937,1011.6649142361437,0.00038992207352742423,4.80218761857398,-2.0933818142002916,14.9172239848985,500000000,285766439.769887,223097938.669886939993184256,289,292,1358032.5803168686,6521527.242817740447903271039,5799.57914933,27850.6671838523414360724334,891.583452211127,4281.551015133719871125628675,1693477.111604243701179952,8132394.817684325210579461284,0.04990324419243824,0.026526230349646778,0.022399125079253315
2020-08-18,121,2368229080.342955,0,0,1552.00421065,1003.8655118008523,0.00039494523684776157,4.73645816068591,-4.267021210771017,12.561290061609789,500000000,285766439.769887,223097938.669886939993184256,326,349,322164.07440617867,1525916.659300967676215389212,1433.50560731,6789.7393321324609807100021,896.6,4246.708386870986906,500293.45695020018817024,2369619.026909540679949180528,0.049908650903060126,0.02673315018618151,0.022293321869423403
2020-08-19,107,2308879192.193495,0,0,2373.12105628,977.2810743146983,0.0003934410640369248,4.61775838438699,-7.018054555750479,9.288618211300077,500000000,285766439.769887,223097938.669886939993184256,258,260,210693.00222898225,972929.3775745495576572778409,1212.67323285,5599.8319885147641287806215,887,4095.95168695126013,315295.04054093455381542,1455956.317013536458815391156,0.04994149137089593,0.027263751583988347,0.022580929766604203
2020-08-20,94,2402438090.080095,0,0,815.16821433,1005.5932436269634,0.0004048761696548788,4.80487618016019,-0.028913169859469286,13.097268428555964,500000000,285766439.769887,223097938.669886939993184256,209,215,613370.3341389376,2947168.508121077878572084414,3187.55014909,15315.7837844286033345827271,882.1453775582216,4238.599312067916397032539518,685323.282054227130260622,3292893.513651559343051286484,0.04985531059944226,0.02807750527098648,0.023003791376088392
2020-08-21,94,2347965373.992675,0,0,1771.03652169,978.9412695360223,0.0004074666738544765,4.69593074798535,-3.4565649790206656,8.55407624204886,500000000,285766439.769887,223097938.669886939993184256,200,208,282320.5472481182,1325757.738610489044501228668,1939.60916445,9108.2703144149282343408075,852.1204414997869,4001.498582225700974689629322,403438.70620656238581536,1894520.225402824369884661936,0.04971001511038886,0.028370756120377257,0.02214220178203376
2020-08-22,92,2327996960.09924,0,0,366.96781338,944.2042638738503,0.0003985515047833814,4.65599392019848,-3.9947534815694055,7.118103542677427,500000000,285766439.769887,223097938.669886939993184256,267,271,1362517.3155980103,6343872.337589489557697269084,5583.616736,25997.28557553448136976128,843.3737,3926.742819655296811976,1513160.135454813721870377,7045264.390964321147446117768,0.04967195731727119,0.02844182892101422,0.022164671672125817
2020-08-23,86,2328067485.3308,0,0,836.92620992,935.8140765209079,0.0003991334581408395,4.6561349706616,-3.3621629885579423,10.797981023517677,500000000,285766439.769887,223097938.669886939993184256,223,226,597424.2341514927,2781687.86895348931148434657,4666.26275432,21726.749192685070008658112,842.9720199999999,3924.991501611249222818502934,1054575.382475920016172761,4910245.317544963443271026736,0.049255249332549725,0.027622777819500396,0.02211732059391009
2020-08-24,97,2391305542.2848,0,0,595.1970726,945.1959276361341,0.00040629048476914113,4.7826110845696,0.08541987964264268,11.420219840484881,500000000,285766439.769887,223097938.669886939993184256,266,266,840057.8951375838,4017670.200965214963929206932,3786.1179357,18107.52960676659207497472,849.2569002123142,4061.665464602632576571526968,1007107.370895578111639756,4816602.875396939241778207753,0.04921703195402915,0.027765651965383154,0.022221810462655846
2020-08-25,152,2400228458.12805,0,0,687.72361762,935.798816612425,0.0004226329376246989,4.8004569162561,3.9638956180075535,11.68374533291697,500000000,285766439.769887,223097938.669886939993184256,400,408,727036.2500167515,3490106.194761813837657664059,2430.73008025,11668.615025287857482552025,825.2507250000001,3961.580550471611290718191626,991737.872740983687571,4760794.930312567088852356113,0.049188695476194796,0.027762422424991034,0.022208630463427297
2020-08-26,148,2497162210.18906,0,0,749.71338802,961.3273079524971,0.0004353471962975386,4.99432442037812,8.615942130129572,11.839111811639812,500000000,285766439.769887,223097938.669886939993184256,415,432,666921.5302651576,3330822.485079222045852453392,2122.94045963,10602.6533805388594111952956,781.4331483941548,3902.730655917886604971013813,917110.278559747524295716,4580346.260390727228153649454,0.04859005215520189,0.02782311671921565,0.022552242929858513
2020-08-27,136,2385681898.7625,0,0,707.68784882,908.3692451107471,0.00042169698452933403,4.771363797525,14.581320294468528,6.955654635847015,500000000,285766439.769887,223097938.669886939993184256,378,381,706526.1906555769,3371093.488097265566903667172,2274.95562512,10854.640910673423483828,789.6511499999999,3767.712909783982926613620248,866758.09317179343850602,4135618.18697169611296496115,0.04864006633035815,0.029243887943930937,0.023411216765279796
2020-08-28,105,2421840393.875645,0,0,1823.7191021,919.3307653438367,0.0004201708825643087,4.84368078775129,24.488244157821125,8.569411672376912,500000000,285766439.769887,223097938.669886939993184256,330,333,274165.02871741675,1327967.88227183220867209028,1267.31272184,6138.4582828492026628711736,811.44988,3930.4041939790897403452,422015.13637222178985567,2044106.608186371315831746791,0.04839394939653406,0.029333172343015905,0.023395498111799338
2020-08-29,92,2389709305.518935,0,0,2871.58005346,905.2473511024094,0.0004159357287529114,4.77941861103787,23.315239319347032,7.670651493889846,500000000,285766439.769887,223097938.669886939993184256,210,213,174120.16753544877,832193.1692759557843196259149,1453.19162793,6945.4111119330617721797091,826.03122,3947.9489861663172223014,309529.816748170939244044,1479372.566837349581392587398,0.048302450998686415,0.0294482735266196,0.023425199855277117
