date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2016-12-29,331,8527,5587530,655.2750088,14467877.42512966937572447226,0.4826433121019098,0.06900595779819885492882091721,0.1,0.0142975062676572,303.1,43.3357414972689732,42635,15.378545,6095.74179721564722,42635,6095.74179721564722,240.37240372,105.79947790224176,0.00014687268790181164,0.142975062676572,,-18.995616862144566,101191614.49754263,628,480,420978.50223278004,60189.42774222113186399893722,877.04042132,125.39490920811411377331504,5.8320067,0.8338315234626878370324,420979.40223278,60189.55641977753505979643016,0.05382089195508483,0.050636688778079926,0.049474677864621765
2016-12-30,377,8511,5581681,655.81964517,14871586.2741395868813212951,0.3761232349165615,0.05525355837105613467599660117,0.1,0.0146902805361954,293,43.042521971052522,42555,15.34314,6251.44888217795247,42555,6251.44888217795247,218.12635249,108.5248751884071,0.00015283547212995051,0.146902805361954,,-13.777662789693101,101234188.39754263,779,700,464108.01465349,68178.76934356453637533931946,663.0114495,97.398241918645493692323,5.50766605,0.8090915937417920074617,464108.01465349,68178.76934356453637533931946,0.05385998823471918,0.0507161113484673,0.04838969957945887
2016-12-31,249,8544,5563235,651.12769195,14742133.76842458706396601531,0.4482435597189669,0.06524734089175121305872998473,0.1,0.0145562249533845,191.4,27.860614560777933,42720,15.396065,6218.4193000858584,42720,6218.4193000858584,537.74737584,108.09651725239358,0.00015022359809639058,0.145562249533845,,-9.219182511278085,101277177.39754263,427,324,188335.97698111998,27414.60847752627445912101572,584.47770673,85.07788979400173711927685,9.97981068,1.4526836925026913524646,189370.77698112,27565.2362933439001763660064,0.05386132508299079,0.049623933200562874,0.04823144422839911
2017-01-01,462,8500,5604619,659.36694118,15057326.00008212344826455481,0.2178815489749392,0.03237985115855012054006268986,0.1,0.0148612176253045,191.3,28.4295093172075085,42500,15.31029,6316.0174907544125,42500,6316.0174907544125,143.96413988,109.91147386477331,0.00014902088720046786,0.148612176253045,,-0.25580387354449846,101319598.29754263,878,762,703783.5837802,104590.809996742744672860709,923.79735404,137.2875352006890924930518,5.284374,0.78532232027500841883,703933.5837802,104613.101823180701422860709,0.05379879327961287,0.0479812982059162,0.04626877212922281
2017-01-02,378,8563,5598542,653.80614271,15708634.44693254319581126925,0.2510301109350207,0.03890333117061870366469553043,0.1,0.0154974759903161,158.4,24.5480019686607024,42815,15.417235,6635.244345253838215,42815,6635.244345253838215,53.53372784,112.77033231371571,0.0001523725587023981,0.154974759903161,,0.8049689490992779,101362534.49754263,631,534,1893433.14188618,293434.346556498520789684215,3545.75494735,549.50252164101152265357335,7.63488462,1.18321441087283660828382,1893433.14188618,293434.346556498520789684215,0.05390604484338703,0.04825831396328749,0.04603935904606809
2017-01-03,339,8396,5487955,653.63923297,16126814.22313220394818061442,0.1601438848920847,0.02546841453828583817886358074,0.1,0.0159034574160906,111.3,17.7005481041088378,41980,15.110635,6676.27142327483388,41980,6676.27142327483388,536.15688053,116.25263167992367,0.00015401237638807734,0.159034574160906,,6.859749774601475,101404454.39754263,695,653,189132.05832032996,30078.53635514931370412805254,289.63561764,46.06207711320839405198184,5.13699181,0.81695930497141174417986,189132.05832033,30078.53635514932006551101898,0.0538355843760029,0.04806851598030159,0.04611627445007362
2017-01-04,337,8406,5467661,650.44741851,17196641.61606410196208635431,0.26787148594377214,0.04540810869078554073919806114,0.1,0.0169514528695738,133.4,22.6132381280114492,42030,15.122315,7124.69564108186814,42030,7124.69564108186814,229.47585931,123.68895377467771,0.00014941829865575753,0.169514528695738,,19.370896947428882,101446417.29754263,498,454,442078.82084159,74938.78296132972627420614342,973.74189613,165.06339859377121596969394,6.7107011,1.1375613341844705619118,442078.82084159,74938.78296132972627420614342,0.05401848307150195,0.04841680921204041,0.04563897906993768
2017-01-05,281,8521,5538786,650.01596057,15757141.32935645193253363049,0.3324561403508741,0.05161706103431656890708879326,0.1,0.0155259761422484,151.6,23.5373798316485744,42605,15.3227,6614.84213540493082,42605,6614.84213540493082,153.852412,113.36608077972932,0.00015518246054938592,0.155259761422484,,12.348429332870888,101488893.09754263,456,396,659650.97183787,102417.2525096574081350206691,1665.78528242,258.62942552961433087793128,12.10570292,1.87952854721066791245328,659650.97183787,102417.2525096574081350206691,0.05438843510491211,0.05104088640126965,0.046136881107278226
2017-01-06,363,8561,5589137,652.86029669,14215968.28495312844446138289,0.28386554621848425,0.03974539491938021377679304526,0.1,0.0140014860728428,168.9,23.6485099770314892,42805,15.388035,5993.33611348036054,42805,5993.33611348036054,497.12745686,102.50195005071883,0.0001568857317358265,0.140014860728428,,-4.916845713096412,101531853.19754263,595,509,204237.06596187002,28596.22434623399367297025493,401.25160307,56.18118732090452292107396,4.82162167,0.67509868661022042983476,204237.06596187,28596.22434623399087267304036,0.05476895954725613,0.05335827779364529,0.047719400491507975
2017-01-07,331,8560,5601557,654.3875,14701288.45870618955063535685,0.1990881458966548,0.02881475341176925041347825207,0.1,0.0144733646907972,131,18.960107744944332,42800,15.37964,6194.6000876612016,42800,6194.6000876612016,125.68506894,105.31218854580747,0.00016020047691408574,0.144733646907972,,2.8134901468993725,101574780.79754263,658,584,808169.0343281098,116969.2516564013460792933113,1383.85108618,200.28981448038965070102696,3.79315922,0.54899776721319848330184,808169.03432811,116969.2516564013750260226929,0.05396842446607962,0.05307678184073252,0.04612234729445519
2017-01-08,253,5719,3724505,651.25109285,16142789.10904092973948405121,0.3357142857142839,0.05333857100064091174474395398,0.1,0.0158880849789144,122.2,19.4152398442333968,28595,10.27256,4543.19789972057268,28595,4543.19789972057268,1048.35411065,116.8017671524977,0.00017411886255441566,0.158880849789144,,10.592593767054272,101603114.09754263,364,321,96916.78896066999,15398.22178890637812760046859,301.92146094,47.96953828372704743203536,5.13498523,0.81585081699710305434312,96916.78896067,15398.22178890637971640896648,0.054350719165435823,0.055606145189362965,0.04753126900373744
2017-01-09,286,8457,5479798,647.96003311,15156321.22710510806429871398,0.15407725321888455,0.02297439227581957567949777477,0.1,0.0149109565467018,71.8,10.7060668005318924,42285,15.184,6305.09797577285613,42285,6305.09797577285613,1082.7472235,110.4735298845351,0.00016503390719496358,0.149109565467018,,11.045851588099246,101645532.79754263,466,438,93877.43564860999,13998.02363672218070529689031,231.20537171,34.47493250931847643526078,5.68020181,0.84697242365406913890258,101267.95280958,15100.02043917095841792443244,0.05453189010862672,0.05543100679244738,0.04789842152701845
2017-01-10,374,8494,5559956,654.57452319,15035991.2168909709880549335,0.4626339969372136,0.0684068602183030892694579019,0.1,0.0147863885212022,302.1,44.6696797225518462,42470,15.244225,6279.77920495457434,42470,6279.77920495457434,215.13897092,110.9723899409772,0.00016311534132086453,0.147863885212022,,8.281071946824326,101688057.19754263,653,501,472662.19022607,69889.66783965052137806181354,943.43750544,139.50033500909654117839968,5.89019561,0.87094720755339590362342,472662.19022607,69889.66783965052137806181354,0.05446838108838257,0.055413045495370905,0.04780829331168966
2017-01-11,368,8531,5565892,652.43136795,14566449.27844867121255721783,0.20289017341040136,0.02905101688678879502916286395,0.1,0.0143185923687024,140.4,20.1033036856581696,42655,15.304085,6107.59557487000872,42655,6107.59557487000872,698.18953896,108.20162054457458,0.0001816354961802492,0.143185923687024,,3.0668431403242877,101731014.49754263,692,642,145706.87302063996,20863.17320100824945341522788,226.95930377,32.49737754967131842328048,5.08639607,0.72830031952099878359568,145707.87302064,20863.31638693194220485217536,0.05450517890076149,0.05569797100676634,0.047886506708187455
2017-01-12,252,8603,5581015,648.72893177,14252811.15024089105043413899,0.24298850574712486,0.03402902956329939803211324181,0.1,0.0140043782971006,105.7,14.8026278600353342,43015,15.426725,6023.98332449782309,43015,6023.98332449782309,149.01607877,105.92844894686611,0.00017351267095265922,0.140043782971006,,2.5958736570746135,101773965.59754263,435,397,682973.0485343597,95646.12938399221730153987486,1720.33513485,240.9222402623297406501591,5.4574604,0.7642833998304595931624,682973.04853436,95646.12938399225931467476616,0.05451108995583636,0.05575700165479532,0.04793703976952745
2017-01-13,349,8571,5606499,654.12425621,14369217.00903309804885497854,0.21428571428571028,0.0302417091935555061102209037,0.1,0.0141127976236595,154.5,21.8042723285539275,42855,15.36285,6048.039421619278725,42855,6048.039421619278725,633.56756087,107.41840878694283,0.00017070275262898947,0.141127976236595,,5.451428677616189,101816928.09754263,721,665,160704.13699454,22679.8496268879485432631913,241.66035638,34.1050370325237188977261,5.12886922,0.7238269334007635331059,160704.13699454,22679.8496268879485432631913,0.054511282632059725,0.05563247847095466,0.047961851313155154
2017-01-14,293,8550,5594169,654.28877193,15075201.00317950049817624532,0.2909647779479305,0.04306282287708372931367543209,0.1,0.0148000122835452,190,28.12002333873588,42750,15.31905,6327.005251215573,42750,6327.005251215573,232.2534214,112.87758407395312,0.0001804780157802449,0.148000122835452,,4.801323802139365,101859381.69754263,653,548,438569.9942851596,64908.41302614710245499635814,800.31020855,118.4460091718662074535146,5.01329005,0.7419675432097492988526,438569.99428516,64908.41302614716165504549232,0.054620157114809414,0.05544444861324645,0.048392232971938745
2017-01-15,411,8534,5585258,654.47129131,16471742.11416364932426023164,0.32010512483573805,0.05174253376263598196606727381,0.1,0.0161642316064723,243.6,39.3760681933665228,42670,15.283645,6897.27762648173041,42670,6897.27762648173041,81.87775697,121.8573400846058,0.00019603770711629323,0.161642316064723,,16.268586365348455,101902413.39754263,761,686,1244567.721087399,201174.8089359613693880237255,1825.03441204,295.00278925996558689046492,6.01778448,0.97272862092554474489904,1251973.60665891,202371.9134322507221793446319,0.05500488694261284,0.05753367445928593,0.04923531730667907
2017-01-16,337,8608,5632124,654.28949814,15605056.35676884104453273562,0.17388167388167255,0.02661654920212397508917120454,0.1,0.0153072768440432,120.5,18.445268597072056,43040,15.409935,6588.25195367619328,43040,6588.25195367619328,241.45736331,115.31794812028063,0.00018423899963613115,0.153072768440432,,14.164745837470393,101945346.09754263,693,644,422208.4789564101,64628.62073288157015388641316,657.69827478,100.67569571907055759790496,5.32730204,0.81546487158116101208128,423557.68895641,64835.14804278907010532956912,0.05512847816513216,0.05807899048228215,0.049388282855726676
2017-01-17,387,8592,5642041,656.66212756,16045568.78264776371563362081,0.2539585870889124,0.03995466024595214027617375779,0.1,0.0157327463126749,208.5,32.8027760619271665,42960,15.37453,6758.78781592513704,42960,6758.78781592513704,336.46300138,118.47716455426367,0.00017364547963171723,0.157327463126749,,4.642054611404817,101988352.59754263,821,763,303119.07157360006,47688.954556009954419330014,397.27270193,62.50190636415602128692557,4.5414701,0.7144979696989830937049,303119.0715736,47688.9545560099449796822264,0.0551428653266966,0.054449169333400126,0.04942904829549652
2017-01-18,364,8502,5573557,655.55833921,16240750.94746576669664769437,0.2488946684005161,0.03961779245026635177823527467,0.1,0.0159174934139265,191.4,30.466082394255321,42510,15.20736,6766.52645026015515,42510,6766.52645026015515,166.47440653,119.98362494562699,0.0001806220269696867,0.159174934139265,,3.772274523192766,102030831.89754263,769,702,612891.9995867199,97557.04366869857168143114687,873.13675155,138.98148492254303740461075,2.9,0.4616073090038685,612941.99958672,97565.0024154055508489245608,0.05512167462964136,0.05437260432018212,0.04933485034314558
2017-01-19,335,8535,5567616,652.32759227,16008006.30951698496491893867,0.3143950995405788,0.04930584938645504625878033474,0.1,0.0156827665121069,205.3,32.1967196493554657,42675,15.25992,6692.620609041619575,42675,6692.620609041619575,440.60192273,118.53427417893396,0.00017381574320179767,0.156827665121069,,8.793757842445475,102073867.49754263,653,613,231669.13767883004,36332.12994278238593469487411,377.92681514,59.26938000504806968218466,4.90043779,0.76852421667675145279751,231669.13767883,36332.12994278237966158826927,0.055122410352275636,0.05314483027560316,0.0490788016472094
2017-01-20,294,8518,5578548,654.91289035,15782661.71654206402175659791,0.22507987220446946,0.03478737979855566109396287737,0.1,0.0154555711525168,140.9,21.7768997538961712,42590,15.223055,6582.52775385690512,42590,6582.52775385690512,172.7598789,116.61825979388905,0.00017265427995324397,0.154555711525168,,2.5789866276577356,102116327.89754263,626,579,591088.21184331,91356.05915558201168073742608,1020.87774066,157.78248558791223056693088,3.58968996,0.55480708592255185691328,591088.21184331,91356.05915558201168073742608,0.054804400327918334,0.052646785750253604,0.049105761327179934
2017-01-21,328,8540,5540006,648.71264637,16146505.78134208788205086531,0.2793103448275818,0.04414561828398178623886554238,0.1,0.015805221360932,137.7,21.763789814003364,42700,15.255905,6748.829521117964,42700,6748.829521117964,339.95622148,119.85822656302798,0.0001709655382817063,0.15805221360932,,8.415047651355911,102159314.39754263,493,457,300507.26517934,47495.8384672776156984954488,658.65922359,104.1025483025955427878588,4.18669474,0.6617163713634964589768,301007.26517934,47574.8645740822756984954488,0.054814574739726854,0.05239002996496381,0.04907966042934101
2017-01-22,266,8575,5566398,649.14262391,15882787.57605705162002455559,0.2177824267782426,0.03384456989164360275924332523,0.1,0.0155405421788719,104.1,16.1777044082056479,42875,15.312115,6663.007459191327125,42875,6663.007459191327125,886.88340357,118.04791552394857,0.00016846717416715333,0.155405421788719,,18.47219445603288,102202274.49754263,478,450,115237.55443590002,17908.54075301150881913704787,256.0834543,39.7967572286036462920417,3.68864096,0.57323480421594536933024,115237.5544359,17908.5407530115057110286121,0.05481960872669618,0.048420048259102934,0.04912011591687014
2017-01-23,386,8608,5625786,653.55320632,15905318.67378911813066078712,0.21643646408839495,0.03366896551147647698410355395,0.1,0.0155560504341476,156.7,24.3763310303092892,43040,15.364675,6695.32410685712704,43040,6695.32410685712704,614.98375002,118.28618056814913,0.00016925017913751406,0.155560504341476,,15.818964759630374,102245224.39754263,724,657,166256.7903535,25862.990157585501906751766,253.43499293,39.42447531796920436576468,5.25183819,0.81697859755622445776844,166506.7903535,25901.880283670870906751766,0.05475519121200975,0.04830620119006014,0.04911952309394497
2017-01-24,309,8598,5623914,654.09560363,15186610.31007274918562944513,0.2772382397572047,0.04116123788815338545460559995,0.1,0.0148468832886116,182.7,27.1252557682933932,42990,15.34022,6382.67512577412684,42990,6382.67512577412684,436.68866994,113.00971485076583,0.0001672429976621856,0.148468832886116,,7.237553782633299,102288204.29754263,659,587,234235.99314374995,34776.74452197282447712553069,399.0391706,59.2448799348257328953896,5,0.74234416443058,234235.99314375,34776.744521972831900567175,0.05485030365808018,0.04894931673810247,0.04947545810452912
2017-01-25,374,8524,5618866,659.18183951,14840923.83176523619950376994,0.2186206896551683,0.03170636608736289924227807869,0.1,0.0145029119327057,190.2,27.5845384960062414,42620,15.201885,6181.14106571916934,42620,6181.14106571916934,354.23642899,112.27266995637233,0.00016191887142022262,0.145029119327057,,7.291802162794378,102330648.49754263,870,782,288876.6939940499,41895.53252406879314665007814,369.40753708,53.57484977548955337477356,3.85544054,0.55915114613403307669078,288876.69399405,41895.53252406880764956201085,0.05486931516629854,0.04894004165527124,0.04954851723069523
2017-01-26,290,8529,5562403,652.17528432,14932646.09472085985378129447,0.19581749049429456,0.02856277415256349652820436049,0.1,0.0145864264118918,103,15.024019204248554,42645,15.20444,6220.38154335125811,42645,6220.38154335125811,367.4700653,112.98747118461921,0.00015912451256575098,0.145864264118918,,10.556829447023409,102373574.39754263,526,470,278590.24193917,40636.36063116835921180221806,592.74519562,86.46034176913539685273916,5.08462784,0.74166549820016353347712,278590.24193917,40636.36063116835921180221806,0.05486719892793533,0.04868395630568999,0.049253736930145516
2017-01-27,509,8583,5606291,653.18548293,15127854.07542241202662101626,0.1746882793017415,0.02580304841330855978667986768,0.1,0.0147709099410949,140.1,20.6940448274739549,42915,15.29423,6338.936001220876335,42915,6338.936001220876335,163.5997701,116.3060387104305,0.00016047409760374073,0.147709099410949,,13.77817977637436,102416534.49754263,802,771,626018.8167286199,92468.67563329237965827971929,812.08666242,119.95258954970156141483658,3.99472101,0.59005664278509659433849,626118.81672862,92483.44654323348932918966038,0.05473313812107875,0.04856957031715592,0.048484266082943435
2017-01-28,558,8518,5588676,656.10190185,15887940.66107820003471250993,0.23226152197212838,0.03601592344105225229798978187,0.1,0.015506625090218,216.7,33.602856570502406,42590,15.17232,6604.2716259238462,42590,6604.2716259238462,173.45012563,122.32956741095374,0.00016804341203974295,0.15506625090218,,8.456851145405547,102459049.39754263,933,896,590711.8777101898,91599.47623990616090682903376,659.49986352,102.2661713065457868704736,0.9,0.139559625811962,590911.87771019,91630.4894900866279200792142,0.05416493201043033,0.046161670254231756,0.048288301945368636
2017-01-29,454,8282,5476849,661.29546003,16031198.61207143098322428385,0.2192307692307667,0.0342879303133618580310986498,0.1,0.0156401085639898,239.4,37.4424199021915812,41410,14.746,6476.56895634817618,41410,6476.56895634817618,540.37667585,124.54974504050527,0.00017081216218585614,0.156401085639898,,6.465690191920552,102500558.39754263,1092,1053,189683.53553877995,29666.71088627935878043996245,180.13821039,28.17381167022435370214022,3.78581822,0.59210607964330620734156,189685.53553878,29667.02368845064639649424444,0.05013074037765254,0.045947473886494734,0.048109480142847404
2017-01-30,308,8511,5540937,651.03242862,16574133.87769408863480087624,0.274588665447896,0.04438205319632094930828375854,0.1,0.0161631045928014,150.2,24.2769830983877028,42555,15.1475,6878.20915946663577,42555,6878.20915946663577,375.98610995,129.3221016877545,0.00017562611864406827,0.161631045928014,,11.039123430441908,102543009.49754263,547,472,272730.84506062994,44081.77174398074800858273314,614.89564631,99.38622644966746226472834,4.90482524,0.79277203363532229027336,290230.74506063,46910.29888461640990504548882,0.04809097227798117,0.046232981975897765,0.047670646666453924
2017-01-31,461,7918,5211266,658.1543319,16494953.80698334686960431913,0.19258426966291872,0.03096683179094868479255107577,0.1,0.0160796267759304,171.4,27.5604802939447056,39590,14.086445,6365.92424059084536,39590,6365.92424059084536,372.27367937,141.59817170610756,0.0001660262428928103,0.160796267759304,,8.198582251775195,102582939.49754263,890,833,275557.86288914,44308.67590430373436355555856,330.80175617,53.19168776035931405690568,2.96159959,0.47621416066948494508536,275557.86288914,44308.67590430373436355555856,0.04782558662935925,0.04614165201168945,0.046689885001153064
2017-02-01,325,8588,5602439,652.35666046,16350944.08657077643265710536,0.18117647058823397,0.02886606526887120785757837206,0.1,0.0159325684925589,123.2,19.6289243828325648,42940,15.271965,6841.44491070479166,42940,6841.44491070479166,141.0667924,140.47984307902053,0.0001613371411455294,0.159325684925589,,2.8075055739055452,102625914.29754263,680,672,727498.7440676399,115909.2356810825043560143474,1082.58741677,172.48398166870432518072753,4.27777537,0.68155949078306490694293,727498.74406764,115909.23568108252028858284,0.0477925029074928,0.04558087531742962,0.0465403778993497
2017-02-02,407,8589,5610512,653.22063104,16193573.28085781124340553209,0.15070967741935312,0.02377086979701937072084742086,0.1,0.0157726233670293,116.8,18.4224240926902224,42945,15.267585,6773.553104970732885,42945,6773.553104970732885,478.0479978,139.88567246851653,0.00015652034365867988,0.157726233670293,,-0.8226767654241333,102668864.29754263,775,758,214766.85347614004,33874.36691601124240675165583,283.59743203,44.73075483265881649768479,4.45702957,0.70299048743322553156401,214966.85347614,33905.91216274529469770230902,0.047739404086694893,0.04537477768895964,0.04636021450233419
2017-02-03,276,8589,5579805,649.64547677,16192213.36226367862545157257,0.2060851926977688,0.03248871904934879290203934294,0.1,0.015764703239497,101.6,16.016938491328952,42945,15.261015,6770.15180620198665,42945,6770.15180620198665,240.68806322,140.29847450167213,0.00015527106838106458,0.15764703239497,,-7.000872663881805,102711818.39754263,493,466,426742.46917378984,67274.6838621499335173266531,915.76710123,144.3679658738535813328131,5.00374055,0.7888248485818750050335,426747.46917379,67275.4720973119335908518363,0.04765404544559141,0.043731769962626364,0.045933207128109145
2017-02-04,372,8607,5615501,652.43418148,16195795.17928960675395678391,0.1154150197628451,0.01819125757619547707604157809,0.1,0.0157616033108818,87.6,13.8071645003324568,43035,15.286565,6783.00598483798263,43035,6783.00598483798263,574.8479089,140.8742433759705,0.0001524648594831387,0.157616033108818,,1.5176319123164557,102754744.29754263,759,746,178751.18393420003,28174.05252521328809043276886,239.6128471,37.7668264418117450957278,3.90168316,0.61496782212667763810488,178751.1839342,28174.0525252132833619517756,0.04764928526265677,0.040647321502572914,0.04577676140598811
2017-02-05,334,8589,5616730,653.94458028,16638455.77930039308979320684,0.12307692307692317,0.01992078184314216891124511503,0.1,0.016185635247553,86.4,13.984388853885792,42945,15.24824,6950.92105706163585,42945,6950.92105706163585,376.06095144,165.88406575024737,0.00015953230566919903,0.16185635247553,,15.5994096865658,102797669.19754263,702,684,273353.74439531006,44244.04000335323829280291283,399.63997719,64.6842690113774092331607,2.8939697,0.468407379816703811441,273353.74439531,44244.0400033532285814217643,0.047696574200400285,0.03583697380384175,0.04518261564257564
2017-02-06,388,8583,5594150,651.77094256,16242937.57807840870980692496,0.1394244604316539,0.02202109737943666444579793508,0.1,0.015794285530143,96.9,15.304662678708567,42915,15.23145,6778.11763526086845,42915,6778.11763526086845,374.36344413,206.25649015008102,0.000154343943308006,0.15794285530143,,9.126563639937167,102840597.29754263,695,669,274707.904604,43388.15082702860810478372,410.62467056,64.8552329254554432469008,4.28393781,0.6766173696451549240683,274707.904604,43388.15082702860810478372,0.046490329369758304,0.035811256372179294,0.04490051546880789
2017-02-07,355,8513,5604174,658.3077646,16872369.57754800511559462804,0.2495327102803715,0.04092228729767224657081352434,0.1,0.0163995683177939,186.9,30.6507931859567991,42565,15.10078,6980.476254468973535,42565,6980.476254468973535,202.47136902,226.51322845344433,0.00015564908518633688,0.163995683177939,,3.219288791306865,102883010.39754263,749,629,508136.09298821,83332.12571697023814765909919,807.84752462,132.48350670366379614335818,5.08636224,0.83414145043927213062336,508136.09298821,83332.12571697023814765909919,0.046371048813184074,0.032232287241754524,0.045075697529911155
2017-02-08,381,8352,5503781,658.97761015,16521110.24682863615066871761,0.2185436893203859,0.03507977396811526089122067343,0.1,0.0160516069245487,225.1,36.1321671871591237,41760,14.809145,6703.15105169153712,41760,6703.15105169153712,197.85789993,223.2207495360475,0.00015252851031119876,0.160516069245487,,7.649746508712102,102924961.49754263,1030,921,520196.37090030976,83499.87669268516006073778205,564.81690651,90.66218967638091711842037,3.81902909,0.61301553786096920421683,520196.37090031,83499.87669268519858459440097,0.04632346508164518,0.030178849717754804,0.04425149697889344
2017-02-09,364,8477,5550235,654.74047422,15641936.45738629292568479575,0.19971223021582554,0.03033859734397020454117673555,0.1,0.0151911564510515,138.8,21.085325154059482,42385,15.02486,6438.771661778178275,42385,6438.771661778178275,193.05211272,211.63544302267871,0.0001545777305669199,0.151911564510515,,2.7374360498434163,102967384.39754263,695,618,533365.7474380902,81024.42514964049000842941845,863.05137126,131.1074840610519214387989,1.9,0.2886319725699785,533365.74743809,81024.42514964045962611651635,0.046453743357214826,0.03191263421967062,0.04484014259220718
2017-02-10,470,8481,5616465,662.2408914,15254138.92597948808469087059,0.17748460861916981,0.02628269041074334689222030375,0.1,0.0148084335961426,201.8,29.8834189970157668,42405,15.02559,6279.51626644426953,42405,6279.51626644426953,223.69758601,205.51498052385648,0.00014858206312098142,0.148084335961426,,3.421015242468211,103009807.39754263,1137,1048,460486.8976731899,68190.8964608714497525607728,444.16679167,65.77414440056899129812142,3.61278283,0.53499654635339139511558,465486.79767319,68931.30333224499841839436894,0.046238283852991675,0.031698065912822405,0.04493009739848452
2017-02-11,297,8522,5572487,653.89427364,15644100.01812932081075825052,0.20123287671232581,0.03054864702515533382642219347,0.1,0.0151807435863606,146.9,22.3005123283637214,42610,15.09202,6468.51484214825166,42610,6468.51484214825166,874.85829961,211.72895055984105,0.00015010000000000059,0.151807435863606,,8.399982236294987,103052264.39754263,730,679,117793.09225702999,17881.86729798490473170029154,173.48025369,26.33559248564677311820614,2.41993262,0.36736376600489803022772,117793.09225703,17881.86729798490624977465018,0.04606104081491154,0.031668185060524094,0.044965197511362666
2017-02-12,635,8506,5647683,663.96461321,15608947.14882603190901827711,0.1674999999999964,0.02536004502412426494828604866,0.1,0.0151403253875372,227.8,34.4896612328097416,42530,15.057345,6439.18038731957116,42530,6439.18038731957116,432.44785934,213.13615018676435,0.000150455913500877,0.151403253875372,,7.280822635443266,103095189.49754263,1360,1258,238399.12089075992,36094.40262388922478240605269,189.5064554,28.6918939779480610764088,2.35639885,0.3567664533181846241222,238399.12089076,36094.40262388923689466636272,0.04606024180981355,0.03166810178772594,0.04488069476079796
2017-02-13,295,8506,5538526,651.13167176,14930788.07400784540159518044,0.23517138599105686,0.0340447318893889391836131031,0.1,0.0144765621658936,157.8,22.8440150977801008,42530,15.05114,6156.88188915454808,42530,6156.88188915454808,297.13816459,203.39870972336794,0.00014477239918176502,0.144765621658936,,-2.185471954041651,103137664.19754263,671,628,347103.38989337004,50248.63801783775694617252068,552.71240429,80.01375480564701492323544,5.06115688,0.73268152204660094987968,347103.38989337,50248.63801783775115554765432,0.04603607637388102,0.031612271755020675,0.04476086937100655
2017-02-14,475,8313,5476566,658.79538073,15329637.42571651690129229855,0.18972922502333947,0.02818864864273976428251593838,0.1,0.0148573044765624,203.2,30.1900426963747968,41565,14.70366,6175.43860568316156,41565,6175.43860568316156,75.13067162,203.67912213605538,0.00014678034833430755,0.148573044765624,,-8.085303166446813,103179129.49754263,1071,1021,1373328.9916272091,204039.66975095860509709074,1345.08226408,199.84296743460472287398592,2.78173818,0.41329131114338543232432,1373328.99162721,204039.669750958738812831029,0.04532739528806108,0.02732914343805569,0.044829982601692166
2017-02-15,416,8572,5690145,663.80599627,14785309.40502491480135305479,0.20308810172570174,0.02908990328976589471727608077,0.1,0.0143237851171881,223.6,32.0279835220325916,42860,15.15553,6139.17430122681966,42860,6139.17430122681966,285.22029658,198.2767399233916,0.00014127360549386287,0.143237851171881,,-6.42499470595139,103222083.29754263,1101,1006,361903.0080851398,51838.20921075530091925171396,359.74454084,51.52903500073658626412004,1.92910891,0.27632141494492957855971,361903.00808514,51838.20921075532956682194834,0.04539066630054882,0.02633971617648035,0.0448350573248774
2017-02-16,481,8532,5684146,666.21495546,15049154.5204683866386798442,0.35773899848255464,0.05213439989158869073840359997,0.1,0.0145733062687408,471.5,68.713139057112872,42660,15.078515,6216.97245424482528,42660,6216.97245424482528,188.22177099,200.27130498644863,0.00014055950789012252,0.145733062687408,,-7.3695972774951075,103265204.49754263,1318,1144,548635.8137907701,79954.3774437274014973318929,479.57676031,69.89019007368127087117648,2.79865754,0.40785693471740706225632,548635.81379077,79954.37744372738692402562416,0.04536914101224303,0.02600922271455036,0.04235490364801889
2017-02-17,500,8584,5692391,663.13967847,15273174.37392276756603341925,0.7223781998348675,0.1067963929083975801512755801,0.1,0.0147839999785169,874.8,129.3304318120658412,42920,15.163925,6345.29279077945348,42920,6345.29279077945348,349.69454373,205.9882278939768,0.00013964692577440142,0.147839999785169,,-7.121054841573772,103308809.49754263,1211,1096,295425.8547929695,43675.75830912597906897156935,269.54913758,39.85014444191968922455102,2.56686747,0.37948568621335729455243,295425.85479297,43675.75830912605298897146193,0.04496125010150321,0.02606430455053729,0.042314620845595174
