date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2019-03-15,8504,4320,4761813,1102.271527777778,1544682674.268457989647594674,0.19156532,0.009510950975707736180148,0.172257,0.0085523198156247044673,502.284271,24.9377135556169507941519,0,0,0,0,0,23.658469953158,33.44815890403959,0.000012724166329591781,0.0496486053723489,-72.69862240382078,21.862208596800812,31112307439.127938,31112307439.127938,26493007282.560481,2622,6524,1315059997.57075,65290894.86035226983322143468,288371.296572,14317.2327042158171301579708,129366.1565495,6422.84925506363453593412055,1881334338.835696,93405626.16230240220177868633,0.055593714026369576,0.0444681753279887,0.03923908779854632
2019-03-16,6415,4320,4153734,961.5125,1589521810.744762835436080967,0.19518141,0.009971780868948297457221,0.172433,0.0088095689572862588473,387.435089,19.7939845216277562588409,0,0,0,0,0,25.212066489692,35.545469697620454,0.000012805117746231282,0.0510898085475881,-71.16002466866486,27.49110124741624,31112307051.692849,31112307051.692849,26493006895.125392,1985,5133,1234024472.544255,63046074.04532437572705076137,552792.77793183,28242.07719102657875005271922,166798.804354,8521.7189804124643904785874,2837485329.124108,144966582.2215406860442089639,0.055199647845554894,0.04442240883618138,0.039126784736294926
2019-03-17,5661,4320,4029924,932.852777777778,1542888509.433371987671625441,0.19601067,0.009720353199445583999868,0.172433,0.0085511144022924894132,300.680373,14.9110220668142279717892,0,0,0,0,0,40.43524967589,35.989343333388184,0.000012500414762432106,0.0495909391026804,-67.37273500053368,23.552586599561003,31112306751.012476,31112306751.012476,26493006594.445019,1534,4202,769435257.612953,38157017.00373915785866805922,257988.9533176,12793.91447313735814863249504,149281.437195,7403.006661097853788757478,1084069581.840548,53760028.61612282188579220486,0.05487269284533407,0.04494691358385018,0.03899559876245393
2019-03-18,5891,4320,4095668,948.071296296296,1548429520.084917537828057438,0.1940072,0.0096555514621992439928,0.172257,0.008573064959568795243,347.272895,17.283437465719903839605,0,0,0,0,0,9.734337231046,36.23150560326387,0.000012538049422383533,0.049769036727499,-68.00695571101026,22.3017134645022,31112306403.739581,31112306403.739581,26493006247.172124,1790,4568,3196140185.539418,159068818.2803467627007890556,2844889.87343474,141587.4285966635567445399153,85821.6709135,4271.2618917093141539003365,12995456941.849887,646771373.8295588624377829426,0.054777983076290976,0.044932917650187414,0.03895080532345605
2019-03-19,7149,4313,4284266,993.337815905402,1610485566.20551516394000327,0.19490803,0.010089145095014219462945,0.172257,0.0089166457976711600955,445.559768,23.063786278343039948692,0,0,0,0,0,9.941760668098,37.58572478259503,0.000012953314453041559,0.0517636194620315,-72.1902230881284,25.58306633671944,31112305958.179813,31112305958.179813,26493005801.612356,2286,5749,3129456340.466553,161991987.1309523389055791824,3486855.57990347,180492.2653571843917241000993,105867.3903255,5480.07930624753713767625325,20045932728.865068,1037650033.538454049977712666,0.054101645629693926,0.04531540215200032,0.0390988237009723
2019-03-20,6939,4320,4380537,1014.013194444444,1657501434.860200543210401707,0.1930008,0.01028207642144151108096,0.172257,0.0091769549044783771584,445.445853,23.7310327323005987180736,0,0,0,0,0,9.442223706417,38.16830440901906,0.00001321740086677516,0.0532747865368512,-73.57331011328577,17.92499409305128,31112305512.73396,31112305512.73396,26493005356.166503,2308,5886,3295018893.86391,175541428.2054913655667727202,3458954.11484329,184275.0421090393655844980484,103949.08993650001,5537.865577066985293065814169,20359403919.967591,1084642897.853804963179831189,0.05381433625865852,0.04266745518411545,0.039035877943744704
2019-03-21,8994,4320,4806052,1112.512037037037,1636762330.411725324868535288,0.19689923,0.010358513869902054522314,0.172433,0.0090713895738892476494,543.244972,28.5791395792484980856296,0,0,0,0,0,9.04565236189,37.06939759769673,0.000013230527111212895,0.0526081989751918,-74.44359657505728,14.58771924301046,31112304969.488988,31112304969.488988,26493004812.921531,2759,7001,3439476084.728361,180944642.2358032658266808746,2199943.12423672,115735.0456139504598525906029,117427.865118,6177.6684933597285185796324,15401801812.78129,810261054.3432678680648692014,0.05368187808497193,0.04274289914809688,0.03833228857416983
2019-03-22,9965,4320,5166931,1196.048842592593,1798276186.609236929971566074,0.19902335,0.01150345365386491205613,0.172257,0.0099563715315504846846,643.044455,37.167659400102153926949,0,0,0,0,0,9.769284695432,39.834539502398115,0.00001450832023967236,0.0577995177644478,-70.97254542702177,23.07325324737887,31112304326.444533,31112304326.444533,26493004169.877076,3231,8172,3184706485.316315,184074499.0725924655656443059,2282147.86256506,131907.0459234257618885824739,134429.627743,7769.9676567996333139553154,18649712332.881672,1077944379.286235423256685821,0.053800296576708775,0.045677114118209065,0.0400521003451629
2019-03-23,10523,4320,5322841,1232.13912037037,1966649054.149159468441450462,0.21060614,0.013312687173355978724586,0.172433,0.0108997135001063666967,654.353271,41.3625186696134724554529,0,0,0,0,0,12.435238752324,42.98224261371052,0.00001587515119834881,0.0632112965621799,-65.4993332541375,42.1126630595388,31112303672.091262,31112303672.091262,26493003515.523805,3107,8252,2501946628.590126,158151290.3225566227294301757,1536072.57902126,97097.13933354538501987404467,124999.327567,7901.3695649107063036833033,12675670922.083444,801245593.7804169267932023396,0.05383848806715379,0.046565922352007565,0.041488275774030005
2019-03-24,8067,4320,4564513,1056.600231481481,1905075659.484448118418233182,0.20725113,0.012690448571415943758387,0.172433,0.0105584568755546251067,514.190058,31.4850031793910183420942,0,0,0,0,0,17.195271481213,41.570391862261076,0.000015421144304650894,0.0612322286079499,-67.35894318665471,34.0721619714062,31112303157.901204,31112303157.901204,26493003001.333747,2481,6703,1809352250.814626,110790670.6541898849142547952,1088907.3072836,66676.22117245654443313389164,145056.177924,8882.1130476378235352780076,7298945680.721999,446930710.5189779440841432199,0.05387296426047615,0.04714170135987389,0.04168565182842044
2019-03-25,6711,4320,4372264,1012.098148148148,1812741412.108149323776284687,0.2007555,0.0116969101334890185018,0.172257,0.0100364605147277053932,472.377692,27.5228295732318888758992,0,0,0,0,0,27.021631484311,39.52331152288486,0.00001490811055494372,0.0582644566823276,-67.8296701545712,20.420981812979804,31112302685.523512,31112302685.523512,26493002528.956055,2353,5779,1151385056.212763,67084824.73238785853344766716,770573.84398688,44897.06635350823592762226189,119253.836263,6948.2599771469518161257588,4453146244.400188,259460146.4569245895083217176,0.05397344910292559,0.0474527547169495,0.04230043554233295
2019-03-26,8363,4320,4583100,1060.902777777778,1905784347.18592260166046367,0.19608037,0.012010904827081035792578,0.172433,0.0105623849651449772602,547.064235,33.510424632944614133859,0,0,0,0,0,11.849307481367,40.57282788060231,0.000015635198633215696,0.0612550089898394,-62.93430830926125,45.158991057149215,31112302138.459277,31112302138.459277,26493001981.89182,2790,7405,2625664173.824811,160835082.5719380388237346254,958081.06986743,58687.26454772437493837499074,99499.4334025,6094.8386875540641794705585,7094590322.368327,434579193.9758994772704873767,0.05375455850579408,0.039661888581366,0.04263577026325766
2019-03-27,14207,4320,6086821,1408.986342592593,2078973082.719990810906359703,0.19779802,0.01321717593670054807555,0.172257,0.0115104846617181825675,890.091092,59.47729184879562350303,0,0,0,0,0,7.308451973987,41.85751063794727,0.00001659335664197909,0.0668215785815275,-56.4238890208172,53.73211466716713,31112301248.368185,31112301248.368185,26487695239.380948,4500,12141,4257030265.657771,284461482.4205916339949374252,1173986.74762546,78447.64771012656855564469015,56753.312709000005,3792.345944946447192490890408,14253373102.920684,952432890.8486449408280600648,0.05412999501330957,0.04184250890353064,0.04387979034052024
2019-03-28,12149,4320,5458879,1263.629398148148,2028308075.266347318453117375,0.2105946,0.01372931996922852021576,0.172257,0.0112299720407807095092,803.418411,52.3773564649242981901116,0,0,0,0,0,10.710419004706,39.57486168777034,0.000016253837184296796,0.0651931244639156,-58.56316987834218,52.58079072760598,31112300444.949774,31112300444.949774,26487694435.962537,3815,10400,2904863052.629267,189377098.5406896155384459779,588688.61293752,38378.45001372557669655735331,41784.044376,2724.0324056103406411186656,6122361574.550189,399135880.14274475897483166,0.05415411090714586,0.042059535476836746,0.04367195073843806
2019-03-29,15337,4319,6158402,1425.886084741838,2237481163.153533216716281182,0.21168737,0.015223770320938674683164,0.172433,0.0124007416585619562076,872.151961,62.7219334777519532018492,0,0,0,0,0,14.1669155006,42.586561131295646,0.00001758576238797484,0.0719162901449372,-49.711895536385164,67.72816918885314,31112299572.797813,31112299572.797813,26487693564.163396,4120,11270,2196123748.425,157937072.68591937020022391,291954.2755403,20996.26838881115671183956916,43528.094703,3130.3790881172520375876516,3290324685.339151,236627944.7418995786537275963,0.054658006826641355,0.044704901098087016,0.044377847436419655
2019-03-30,10611,4320,5100698,1180.71712962963,2232369474.712519847349210995,0.21081283,0.015126240849903302131065,0.172433,0.0123724115295609669315,671.86049,48.207329645325898914195,0,0,0,0,0,23.030404538537,42.161330970977325,0.00001753516724347119,0.0717519936993555,-49.45560977408378,68.33775428713012,31112298900.937323,31112298900.937323,26487692892.302906,3187,9147,1350922813.747242,96931405.22030771162291530253,211457.10409406,15172.46880064095322383337833,62401.899096,4477.460670764009671232628,1934198131.148334,138782572.1194604442379706987,0.05465087678649403,0.0446449764345143,0.04429095338086847
2019-03-31,8903,4320,4564860,1056.680555555556,2167603702.454145251247423146,0.20472405,0.0142631895534870577344,0.172433,0.012013461849140019584,554.392726,38.624717213304507912448,0,0,0,0,0,29.565102381401,40.63142895856008,0.000017016343284594904,0.069670317451648,-53.95032948455191,62.14576630760409,31112298346.544597,31112298346.544597,26487692337.91018,2708,7242,1052331831.80575,73316292.786380852094153376,234499.5187148,16337.6559111187872201019904,67265.5968,4686.4154826305578635264,1698245514.53259,118317304.1083228422786452083,0.0546723737450043,0.045432270105711825,0.04447949565307961
2019-04-01,9736,4319,4917744,1138.63023848113,2245419749.864556637402851674,0.21021446,0.01517148312857933567874,0.172257,0.012432038068550044683,610.67301,44.07315875555734816119,0,0,0,0,0,29.934678103797,41.722952544573324,0.00001743938308569952,0.072171453517419,-50.94425000376234,70.4256094840253,31112297735.871587,31112297735.871587,26487691727.23717,2905,7408,1039339645.744354,75010652.93164937488775990233,200413.50127517,14464.13369154412513830718623,66582.113683,4805.327922764142078744177,1484663217.446492,107150302.3869612347008224441,0.05471522788930282,0.04518315381658283,0.04424230433586844
2019-04-02,13619,4320,5782733,1338.595601851852,2652683352.590042142754083443,0.19904039,0.016970496600464437989394,0.172433,0.0147019086945513141118,819.847352,69.9014742686937633902992,0,0,0,0,0,5.535317571301,45.15929082122694,0.000017387122764415066,0.0852615722892446,-43.88024544470618,104.14757812820339,31112296916.024235,31112296916.024235,26487690907.389818,4119,11155,5620688698.572878,479228755.788711589187448668,762835.2451859,65040.53240220124159449757114,60387.278573,5148.7143174025909919359558,8509427160.048726,725527138.9465558304947017324,0.056113068755307305,0.05228908834699412,0.04861052724887454
2019-04-03,15153,4320,5953279,1378.073842592593,2818006237.100319794717793105,0.19584007,0.017738277486991713608857,0.172257,0.0156022333176082484607,970.77922,87.928640869896420501022,0,0,0,0,0,6.505991005791,44.57348592196189,0.00001826031579482266,0.0905753224403551,-46.55138066192246,125.8793205574819,31112295945.245015,31112295945.245015,26487689936.610598,4957,13848,4782099439.970641,433140198.7171823562196176146,857727.50945679,77688.94573501148253597570613,44972.684869,4073.4154330181539607569819,11877810550.957693,1075836520.538444904800175997,0.05627450067634098,0.051238121205648246,0.048978635222717705
2019-04-04,13667,4320,5664020,1311.115740740741,2726238476.25993723894372956,0.19164502,0.01679304040518963949328,0.171661,0.015041925477610942904,928.903388,81.395864746193503529632,0,0,0,0,0,10.305643250361,41.393052654388434,0.00001784177303821609,0.087625759360664,-42.24501861253811,105.26980204106046,31112295016.341627,31112295016.341627,26488212903.182681,4847,12120,3018957115.098256,264538409.687764190536101402,1419110.84236087,124350.6651788227784995708177,292528.705994,25633.049997516672664620016,17199623409.413757,1507130061.967333179499366255,0.05630572192114649,0.05193111228317519,0.0490900614796061
2019-04-05,12766,4320,5805088,1343.77037037037,2824274898.385319231468840806,0.19279621,0.017501425464634768727354,0.172433,0.0156529181623610084242,905.949411,82.2392000929181650337814,0,0,0,0,0,15.370867672836,41.76807932618882,0.000018035514820235856,0.0907768128047474,-38.52399984428134,113.74125212943623,31112294110.392216,31112294110.392216,26488211997.23327,4699,10937,2024107862.523327,183742060.5328974403787288426,1597180.47363341,144986.9528704178499761752506,25670.938064,2330.3259391579926305650336,17468362840.128608,1585722303.543760282087808954,0.0562914121196339,0.05167436656706055,0.04907933289664885
2019-04-06,9754,4320,5074514,1174.656018518519,2799446690.453572959436543491,0.20738033,0.018659832212080596384734,0.172433,0.0155153135681946955934,501.030887,45.0821554989806088269426,0,0,0,0,0,7.373255159514,39.209403890484076,0.000017837515823293684,0.0899787950577598,-36.953578568120946,111.51257572423116,31112293609.361329,31112293609.361329,26489211496.202383,2416,6143,4219614395.036316,379675818.8737457784536386049,3201112.15673775,288032.2147080094739619910924,70023.781976,6300.6555275877585621773648,19664431978.839984,1769381894.951300916350681708,0.056267449857670744,0.05187495969084746,0.04915751111319361
2019-04-07,7414,4320,4539589,1050.830787037037,2801636739.912854174126644139,0.19770621,0.017803283735153362766736,0.172433,0.0155274516885620325328,513.047619,46.1995216574221890517104,0,0,0,0,0,10.280169231269,37.909671503942,0.000017353487279691967,0.0900491883140816,-38.746677126433354,113.54135360369692,31112293096.31371,31112293096.31371,26489210983.154764,2595,6771,3026437833.501919,272528270.3898754394385883226,2451414.31680517,220747.8694498244435870346819,67464.721451,6075.1434064981594448844016,16598526339.087819,1494683824.044762471863816732,0.05626616814111314,0.05168984386965374,0.04877595780525697
2019-04-08,9340,4319,4831644,1118.695068302848,2703261787.512709891926325516,0.19619262,0.017046638797805609701878,0.172257,0.0149669384067229486533,583.476848,50.6967034475513220913712,0,0,0,0,0,10.384386192777,35.4383315007937,0.00001644525861793737,0.0868872580314469,-44.13949989557659,86.81356920670869,31112292512.836862,31112292512.836862,26489210399.677916,2974,7744,2996064662.394458,260319843.4003671158480162813,2139182.64055559,185867.7140663454742515075832,85086.176205,7392.9045468329923645010145,16565830368.462473,1439359577.729777965883036542,0.05631091045436241,0.050966230838258963,0.04913487907713335
2019-04-09,8122,4319,4798624,1111.049780041676,2599906578.668736949123148915,0.19994711,0.016708631012761762797954,0.172433,0.0144094074249112630062,531.659355,44.428248986334013919097,0,0,0,0,0,10.176098188698,33.09861336885697,0.000016083918932917317,0.0835652538952014,-44.553304921076354,84.5411254348869,31112291981.177507,31112291981.177507,26489209868.018561,2659,6772,3057389129.335674,255491498.8493643486615984347,2065289.36554722,172586.4301990128541896431101,76752.969737,6413.8814032831144237200318,13986139583.485768,1168755305.307714560551180394,0.05475344779411983,0.0514072620873267,0.048004515577602144
2019-04-10,7920,4320,4557774,1055.040277777778,2788577355.589892286773678975,0.19490398,0.017469135178601716157288,0.172433,0.0154550737560712188748,526.240751,47.1666654303718489509556,0,0,0,0,0,9.838851362836,34.34026198755385,0.000016873833435351704,0.0896294430652556,-42.16689641131953,89.01238571229715,31112291454.936756,31112291454.936756,26489209341.77781,2700,7171,3162187363.90892,283425092.29514523607585492,2045085.00688701,183299.8301883871194108459698,62215.93054450001,5576.379204490160487034104853,14665304584.386714,1314443082.280920922257207654,0.054955500129558,0.052002216572552336,0.048582576304172634
2019-04-11,8823,4319,4796440,1110.544107432276,2585075579.727728658531873297,0.19099283,0.015869320023480470127413,0.172433,0.0143272103963735597063,568.776649,47.2588351346164309729039,0,0,0,0,0,12.407640044601,31.05371713155982,0.00001645101142929917,0.0830885642329111,-50.00356188342445,76.6527514133617,31112290886.160107,31112290886.160107,26492239176.345851,2978,7876,2507510757.430284,208345468.6334617164470966198,1894940.58614265,157447.8926092637840077293684,106257.8724745,8828.81406234996957969551695,14924552056.459507,1240059602.190561197255193881,0.05525334060055872,0.05471436822040209,0.04978474636942708
2019-04-12,10843,4320,5616460,1300.106481481481,2581543536.154840754401354979,0.21333584,0.017701549876192305745536,0.172433,0.0143076350874821026632,570.67337,47.351645752864337693448,0,0,0,0,0,13.62968171907,30.32970904580942,0.000016324474156444503,0.0829750400879304,-61.75096179305339,79.84202797647325,31112290315.486737,31112290315.486737,26492238605.672481,2675,6723,2282686489.439848,189406002.9694485014849616106,1137797.30700403,94408.77716059864173498715951,120019.669154,9958.6368593932936765788816,7649411294.988087,634710208.8507041132813004851,0.05521482868980373,0.05437979135215895,0.049577583001854844
2019-04-13,5591,4320,4030774,933.049537037037,2591831260.823637466311511641,0.190692,0.0158857315811405167068,0.172433,0.0143646527055713019807,380.049153,31.6602627912959334864687,0,0,0,0,0,16.852429974358,29.91067372918673,0.000016415594353196408,0.0833057054367279,-58.920336506249775,75.87718152550585,31112289935.437584,31112289935.437584,26492238225.623328,1993,5146,1846160463.670595,153795699.7754755866063602461,628860.74788521,52387.68822404571193938720436,99381.283526,8279.0279313408950836145754,3236117408.617306,269587043.600940511549607953,0.05513247548277231,0.05443727270796463,0.0495539487306511
2019-04-14,5733,4320,4231598,979.536574074074,2626433164.400084704011990377,0.20268863,0.017110542088144820347507,0.172433,0.0145564262972475358237,381.054633,32.1678198517059302654037,0,0,0,0,0,23.041576930013,29.987176920481744,0.000016370191248019043,0.0844178683734989,-58.73680514590361,70.03069419652674,31112289554.382951,31112289554.382951,26492237844.568695,1880,4991,1350267373.143959,113986693.3750968544345702281,401110.95982028,33860.93220927620303385877769,79776.5506765,6734.56635430054162546700585,2001944800.463002,168999912.6564962225533867377,0.05511914574992526,0.054181657004950624,0.04945948069534749
2019-04-15,6638,4320,4185335,968.827546296296,2548079522.728117396217415797,0.19409982,0.015896669466449481269328,0.172433,0.0141221687176643615832,420.420209,34.4321859726021868706136,0,0,0,0,0,25.87422051512,28.803653442132468,0.00001624055438178069,0.0818994549631704,-63.74401396965541,60.304877413827754,31112289133.962742,31112289133.962742,26489094604.338486,2166,6083,1202443533.160057,98479469.98979758172006336471,270084.70797587,22119.79037711079438998189825,90095.8953855,7378.8047264912691138101892,1642925278.617201,134554684.8639636346840949341,0.05514188937280676,0.05483552422713231,0.04962614833021652
2019-04-16,6137,4320,4257003,985.417361111111,2591864171.470093819363792994,0.19065518,0.015882866564676562271402,0.172257,0.0143501736791598874323,421.157297,35.0852526062541633826883,0,0,0,0,0,26.770424899993,29.148400272227946,0.000016002181958161873,0.0833067665125939,-67.22797926358322,67.98787847131364,31112288712.805445,31112288712.805445,26489094183.181189,2209,5787,1162188826.999655,96818193.2544056445339084551,277271.95079469,23098.62966534466449099824639,71901.63092,5989.892378927142129643388,1604572779.248883,133671769.8733505705914020076,0.05510621932265192,0.054157771715973094,0.04961179955165989
2019-04-17,6648,4320,4394573,1017.262268518519,2577829420.286440157615580919,0.19235642,0.015937819636719263912434,0.172257,0.0142724687700173991789,460.116559,38.1232647665718553111043,0,0,0,0,0,24.747313399203,28.756584482394505,0.000015853441252868898,0.0828556678104077,-65.93034273487697,66.48035256150992,31112288252.688886,31112288252.688886,26489093723.06463,2392,5974,1257198619.939539,104166031.2254134455458889401,283717.25527929,23507.58265550149253763226653,82213.325276,6811.8399686572509382750252,1694926883.038462,140434298.783964552615523001,0.05509885248294124,0.05426134673883063,0.04966320449069876
2019-04-18,6946,4320,4375393,1012.822453703704,2536953753.222607302703961543,0.19841397,0.016179043776565746188055,0.172257,0.0140461558418486648955,478.772911,39.0400327461963282390965,0,0,0,0,0,29.28672801567,28.324488918061178,0.000015447915488678694,0.0815418580484315,-68.91420110241843,57.52735008849656,31112287773.915975,31112287773.915975,26489093146.291719,2413,6373,1062334029.16395,86624690.60610510015255384442,219164.70130504,17871.09696304246159557504476,82934.772125,6762.6554158957636661719375,1396736641.417022,113892500.945469777355664501,0.05511145641677551,0.05441616752553525,0.049792718779077406
2019-04-19,8089,4320,4831080,1118.305555555556,2471645896.22566040040424416,0.19781044,0.015714606857916055572512,0.172433,0.0136985530406334428584,544.769951,43.2780272263243211852248,0,0,0,0,0,20.40156145578,27.335950851070287,0.000015017673022286592,0.0794427577124648,-70.52652492475654,49.11886630932384,31112287229.146024,31112287229.146024,26489092601.521768,2754,7412,1524995392.954703,121149839.515125520078564882,387398.51373769,30776.00626503227302175055831,80548.3390825,6398.982185872506747245546,2871397783.823743,228111758.4364179937518772917,0.05514445680965523,0.05486225108026505,0.04888571942341668
2019-04-20,7345,4320,4556356,1054.712037037037,2370640848.359605377450762232,0.20093548,0.015310538270474849790252,0.172433,0.0131387550152555923617,491.890061,37.4801981402523255837789,0,0,0,0,0,21.470126109637,25.964708993322414,0.000014338854763296322,0.0761962908216849,-74.63851741839183,44.83729210653349,31112286737.255963,31112286737.255963,26489092109.631707,2448,6314,1449096599.543977,110415785.9275675337319627868,462262.61020144,35222.69628290008729470920626,90388.36491450001,6887.258139921822552897349267,2918726120.811887,222396104.3302307580059332884,0.05523330519624865,0.055589702547010074,0.049319548366796126
2019-04-21,7496,4320,4730902,1095.116203703704,2300936047.99240780511929292,0.19921196,0.014732892866938775393104,0.172433,0.0127524317100482012092,501.615717,37.0974243661559246438508,0,0,0,0,0,24.532736323749,25.01965868562693,0.00001396517794030435,0.0739558652348924,-74.12109415350437,27.952391465076026,31112286235.640246,31112286235.640246,26489091608.01599,2518,6350,1268194702.175219,93790436.48567499997065741144,398379.65234743,29462.51188132981882800346653,101461.8388195,7503.6980782193161962255218,2529710792.406149,187086950.4464420199480671134,0.055265143463822226,0.0538835005762698,0.049528330120875576
2019-04-22,7834,4320,4845120,1121.555555555556,2432730714.421205429976201953,0.19978,0.015621190518296885536,0.172433,0.0134828748855815740496,551.792367,43.1457287588797441117104,0,0,0,0,0,26.214041442702,26.253568759253014,0.000014523564045807702,0.0781919637516112,-72.33417254362622,23.699351230195163,31112285683.847879,31112285683.847879,26489091056.223623,2762,6963,1186855744.920209,92802581.38519249074663919074,286010.50265332,22363.72285604849637902502918,107910.15093949999,8437.706610692276496399084884,1991491129.975055,155718602.2466647294728720586,0.05541997443162722,0.05245967589244907,0.049233551455550105
2019-04-23,8172,4319,4687177,1085.245890252373,2310795917.48509262377135444,0.19561802,0.014529094208751789803396,0.172433,0.0128070783136323400634,533.254732,39.6063115171633355972536,0,0,0,0,0,29.768135268481,24.869007797237526,0.000013394881729429915,0.0742727802313498,-74.14551617245912,21.296875713759043,31112285150.593147,31112285150.593147,26489090522.968891,2726,6924,1045153983.27738,77626492.10788068871682520752,234225.1763143,17396.55504504116244927804214,92637.3249965,6880.4316806851718804752757,1621775120.800238,120453747.1318668507637509013,0.05555314233747941,0.053079705941186064,0.04979979997034919
2019-04-24,8080,4320,4802288,1111.640740740741,2231962192.748133194758235889,0.19157512,0.013743395271204581950352,0.172433,0.0123701599497869017618,560.548794,40.2131740527633825287124,0,0,0,0,0,25.927836074158,23.94470167944634,0.000013206852689427156,0.0717389359912946,-76.98252698961578,23.126413728412906,31112284590.044353,31112284590.044353,26489089962.420097,2926,7450,1199956853.36246,86083627.89568479835129844072,224459.43351293,16102.48093342633128997653918,73407.0673865,5266.1449085487728795735629,1672222779.671298,119963482.9540239800727774824,0.055613290740310975,0.05260216374449029,0.04966873695959814
2019-04-25,6612,4320,4234618,980.235648148148,2129337011.331258796682417872,0.18743432,0.012828078874964015401672,0.172433,0.0118013826104347915993,462.400466,31.6468704859820573679586,0,0,0,0,0,14.020507471055,22.514382393221684,0.00001334726154463584,0.0684403948805321,-74.54526938452842,11.730282974710793,31112284127.643887,31112284127.643887,26494870088.681444,2467,5763,2219055493.667071,151873034.2483884379211767285,493987.584568,33808.7053539141650055886328,73268.524088,5014.5267208964980511072248,2846850449.865394,194839568.9546080173311560961,0.05571671973459311,0.05284510285967749,0.04653160982294351
2019-04-26,7321,4319,4535430,1050.111136837231,2098535629.981890537339035853,0.18367096,0.012388677705768669396344,0.172433,0.0116306729318494821937,564.604537,38.0827956695372083514393,0,0,0,0,0,23.034541765203,21.99907128300206,0.00001309674417723623,0.0674503890313889,-76.90637364087306,0.9410290256675217,31112283563.03935,31112283563.03935,26494869524.076907,3074,6161,1350679509.068366,91103858.34338665833657003354,257454.25752514,17365.38982785807622349086695,59620.468567,4021.4237990778434888027063,1586175680.612411,106988166.7294351899990539076,0.05572609248365456,0.05052804690699684,0.04653446911796733
2019-04-27,5073,4320,4040978,935.411574074074,2149889637.950608526310393867,0.19130997,0.013219708740898409440332,0.172433,0.0119152913845490406748,365.210726,25.2364235213253862511656,0,0,0,0,0,66.150775452451,22.494924486611925,0.000013335306003560016,0.0691009921798556,-75.91452826618605,5.994294257369122,31112283197.828624,31112283197.828624,26494869158.866181,1909,3791,470323786.607641,32499840.30037467471446123664,148192.7971721,10240.26931850020917426634876,56029.56985,3871.69886804552310311366,561798894.079449,38820860.98643552988740374756,0.05564608238490642,0.05048222102756886,0.04647184910852642
2019-04-28,3981,4320,3567815,825.883101851852,2079017556.533369296254450125,0.18731229,0.012516778041529908604986,0.172433,0.0115224985399256329122,294.642229,19.6888916474974858378986,0,0,0,0,0,87.183486559748,21.76037189099427,0.000012978701768671974,0.0668230474440834,-81.33104633774785,-7.082182201819745,31112282903.186395,31112282903.186395,26494868864.223952,1573,3097,356859815.211277,23846460.3627499979634146085,140377.8760377,9380.47747056688534750034418,48184.636337,3219.8442400232559712985058,434750282.088759,29051338.7263457842496081985,0.05570198140322698,0.04746278839814773,0.046777536459726765
2019-04-29,5669,4320,4060621,939.958564814815,1982731189.821429388689674653,0.18606972,0.011857896877788157165896,0.172433,0.0109888526318395346894,419.401151,26.7276996976383876406418,0,0,0,0,0,13.234306289168,20.489304417286345,0.000012377299532437187,0.0637282459380718,-82.42915473166481,-11.18261298062826,31112282483.785244,31112282483.785244,26496359936.495833,2254,4599,2350881247.870956,149817538.3355214161287738626,916531.36445521,58408.93620395814121740486408,52686.444825,3357.614713410250257588435,4215127745.12951,268622697.6020034411135306788,0.0558103960144414,0.04816755856576193,0.04728188098620571
2019-04-30,4775,4320,3769896,872.661111111111,2144197257.065358578328400904,0.18312901,0.012620890985483402706149,0.172257,0.0118716134515575358593,364.976113,25.1534354632205555291537,0,0,0,0,0,39.767229340844,22.159776409780225,0.000013085822709631441,0.0689180320774049,-79.52318447815904,-1.0797788811070006,31112282118.809131,31112282118.809131,26509639571.635916,1993,3976,782359813.205654,53918698.7025797680581303273,223043.41293194,15371.71308709730781573552251,43232.063501,2979.4687391343235840885549,886820609.817388,61117931.2342985209612699364,0.056113614157465366,0.05017578340897607,0.04817685932849066
2019-05-01,7575,4320,4544695,1052.012731481481,2117357788.417465137199475125,0.19073295,0.01298040118026697467738,0.172433,0.0117349913411236770812,488.848541,33.2687675546788772549324,0,0,0,0,0,21.508964084957,21.74185194020643,0.000012803974318317404,0.0680553684104764,-80.80452031944354,-5.703203837995529,31112281629.96059,31112281629.96059,26509639082.787375,2563,6585,1446479779.643134,98440714.30191820566401892904,256620.61666477,17464.41060884456187969479643,71999.417661,4899.9468942591160115837004,1689846760.73753,115003143.8592427704602426593,0.056090299595124335,0.049762999451895745,0.048162238490393354
