date,AdrActCnt,BlkCnt,IssContNtv,IssContUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2019-03-05,153215,28694,1379008,32671.9661179921783872,1379008,32671.9661179921783872,0.000006169681974114122,0.0236923688027859,,-5.7080708091521615,2361278,131815,659937291.133753,15635477.68825236550347592248,5910.50245115274,140.0338038824807699891784184,1.898838,0.0449879701927443727842,779092880.598699,18458555.85876921636425111554,0.05572559425780674,0.027690737012391543,0.04776575603327653
2019-03-06,96148,28597,1375904,31841.7161517242697632,1375904,31841.7161517242697632,0.000006007893596147151,0.0231423966728233,,-12.878100156378972,2672714,67940,585601154.262141,13552214.20399765592429877269,10206.491513864,236.2026752516454799239722312,5.000004,0.1157120759337031912932,693429033.451921,16047609.75659681334564787856,0.05560408417683494,0.02571618848487552,0.047709052171095064
2019-03-07,100697,28026,1357632,31076.5555588206020544,1357632,31076.5555588206020544,0.000005936390194990395,0.0228902644890667,,-11.677683914483323,3014343,76838,908005558.480543,20784487.39116235020108817922,14096.6446729478,322.6759249721682914903598183,5.032298,0.1151906322078013762766,1083157983.379964,24793772.7230114887807898396,0.055417464127217396,0.025468570588561817,0.04751176826886047
2019-03-08,166626,28346,1367872,30395.8608775328298176,1367872,30395.8608775328298176,0.0000057879458036236275,0.0222212757315983,,-12.019744282639328,2820779,90614,1212718457.22908,26948151.22288588636441763856,15417.9740200303,342.6070519217123871308334285,10,0.222212757315983,1397084297.85103,31044995.40283414392775720125,0.05546311543138558,0.025591827539370678,0.047590572807779875
2019-03-09,116255,28568,1374976,31194.8053375764032,1374976,31194.8053375764032,0.000005801900691178307,0.022687527155075,,-10.750844227570873,2667116,82211,1282556758.77324,29098041.292592858744240193,17933.8486326681,406.8746778486621774997056075,4.717583,0.107030292418820183725,1474359629.940274,33449574.14061629437538599055,0.05547959663436168,0.02592985599307332,0.045247512767344046
2019-03-10,116544,28547,1374304,31325.1984392425304672,1374304,31325.1984392425304672,0.000005838630697429045,0.0227935001566193,,-13.916405616813146,2565695,85566,543325804.529497,12384296.81063839704684664949,7872.26047645945,179.4363704031263988157455374,1.571702,0.0358245897831588670486,673597839.928729,15353652.46991390663264958587,0.05539877392185095,0.0245934710599991,0.04401663924922418
2019-03-11,163811,28454,1371328,30130.4168312390329856,1371328,30130.4168312390329856,0.000005704612149329792,0.0219717068646152,,-15.53523751448201,2648840,86204,729601801.991462,16030596.92125142552338031542,10464.1082545927,229.914319169511005512518229,3,0.0659151205938456,902047987.978913,19819533.96968861217156345928,0.05545811864852386,0.025170081822709856,0.042446000499021634
2019-03-12,109028,28316,1366912,30275.9858731373664768,1366912,30275.9858731373664768,0.000005739744295402326,0.0221491843462764,,-13.507455716170986,2746497,85014,609019045.937854,13489275.11887090356993070685,8839.46019905792,195.7868334705069524103399291,3,0.0664475530388292,751477869.36271,16644621.86066167781122951304,0.05499762215535968,0.025216050981983124,0.042282654934385974
2019-03-13,121642,28350,1368000,30289.3903459823472,1368000,30289.3903459823472,0.000005748081957068815,0.0221413672119754,,-9.096072732797413,2850992,111715,692036100.600635,15322625.42734220920730484438,7571.8899391343,167.6519956310345971920688962,1.36167,0.030149235491530542918,845893684.550388,18729242.69192102284043831646,0.05499164308581963,0.023728855258847544,0.04146842048675539
2019-03-14,116004,27550,1342400,29944.4433046192944,1342400,29944.4433046192944,0.000005788246443250213,0.022306647276981,,-7.3642398117875,2952063,125678,924374673.640026,20619699.79666248653231004151,9174.21870114351,204.6460606082910439724005433,2.86826,0.06398126411867352306,1152997457.922314,25719507.60512880071393845403,0.054993162051261604,0.023752576428262145,0.03943812731336917
2019-03-15,124587,28173,1362336,31094.5415804901338112,1362336,31094.5415804901338112,0.000005849546656109842,0.0228244292013792,,-4.310087722729594,2847522,125571,713673382.412761,16289187.58978888695004487997,7027.04609161813,160.3883160129664235909557249,1,0.0228244292013792,882393204.77058,20140121.23006420216095558394,0.05501827946929588,0.02416051392914902,0.030640787961133845
2019-03-16,106070,28366,1368512,31587.0283377466768704,1368512,31587.0283377466768704,0.000005785081226636795,0.0230812943823267,,-0.21088589179688497,2548654,110622,1028345821.34671,23735552.62933895377701719016,11447.7507207904,264.2289044020558902800150237,2.074494,0.0478820067083704451898,1266373080.235276,29229529.86276423526233229667,0.054703230304098995,0.023614796175366857,0.030186416098174802
2019-03-17,100791,28602,1376064,31352.2297189614330048,1376064,31352.2297189614330048,0.000005743172884779332,0.0227839909473407,,-2.7565232613005275,1916712,97835,836128985.952075,19050355.24674123612137889695,10492.4071297727,239.0589090605542140768604589,1.769885,0.0403250438178340948195,1026524651.541315,23388328.36793938750525543102,0.0546098420005515,0.02359753532922337,0.030041148312599873
2019-03-18,123559,28501,1372832,31096.332908703336,1372832,31096.332908703336,0.000005706404133110849,0.02265122965425,,-2.836980659466043,2276899,142467,1175345397.00972,26623018.51073280893948931,12038.8833773386,272.69551216082948876317905,20,0.453024593085,1715143598.119305,38850111.53101704594540029625,0.0545924217987063,0.023602959011285098,0.030021673803879427
2019-03-19,111640,28530,1373760,31106.80236185130384,1373760,31106.80236185130384,0.000005666315805886215,0.0226435493549465,,-3.6886856488703637,2308755,154461,817508995.405744,18511305.2855826957832409127,6153.62760216088,139.3399703214909718535167929,2.86826,0.06494758687281884809,950495473.057371,21522591.15582780147723713565,0.05424182132466494,0.023536375731352234,0.02987138930812611
2019-03-20,110787,28550,1374400,31260.77115208834,1374400,31260.77115208834,0.0000056430108357934,0.0227450313970375,,-7.604673201584097,2097066,123283,543090766.021488,12352616.5245998912403845418,5602.69746084945,127.4335296551230196949635044,4,0.09098012558815,690717351.065903,15710387.83647253705182146236,0.0530741823112658,0.02182150238778495,0.02986481834698576
2019-03-21,115848,28353,1368096,30269.2414891059981984,1368096,30269.2414891059981984,0.000005564276182168661,0.0221250858778229,,-10.732416307349705,2450625,168553,670831551.903629,14842205.6954210017370091293,4890.95141990445,108.2127201896458073078920219,1,0.0221250858778229,824384534.679155,18239578.62612537505038141165,0.052849359881646664,0.022210147024564218,0.029803082072211988
2019-03-22,129674,28515,1373280,30916.167909564714,1373280,30916.167909564714,0.0000056509241797649115,0.0225126470272375,,-9.173471814928101,2304975,153577,532802758.036074,11994800.42680476234988556558,4300.84900868736,96.823495650022843916041968,1,0.0225126470272375,660511488.207179,14869861.99144356535285603801,0.05282516684671423,0.022535811816864846,0.028351718866624152
2019-03-23,118475,28611,1376352,33185.3997163158968256,1376352,33185.3997163158968256,0.0000060553703027090425,0.0241111283423978,,-1.156710826265822,1802276,134252,942594709.512711,22727022.01592614737679931844,9420.22642654557,227.1322883848876400540247677,1.36826,0.032990292465769213828,1264684238.216596,30492963.98024793874032639389,0.052746702283954804,0.02591893228279726,0.029349943895646526
2019-03-24,111065,28655,1377760,31861.949557208433136,1377760,31861.949557208433136,0.000005824186973666497,0.0231259069483861,,-6.795693068295561,1494283,116972,1260783810.36847,29156769.08061290344231282627,12312.6146964149,284.7403817606221471350109929,1.36826,0.031642253441198765186,1440231166.26904,33306651.93530340862658639634,0.0527694167392399,0.02676344430156981,0.029806434900309545
2019-03-25,123146,28675,1378400,30942.1783982122972,1378400,30942.1783982122972,0.000005743736725386538,0.0224478949493705,,-10.965834438428763,1634633,206440,770984114.777644,17306970.4161619606202452731,4474.4857540988,100.4427861604647055388548054,1,0.0224478949493705,923712839.076156,20735408.7749663277056137598,0.05281241979823281,0.02698434266398182,0.02992928261706648
2019-03-26,120187,26322,1303104,28966.12316266699008,1303104,28966.12316266699008,0.0000056737878128582706,0.02222855824452,,-5.900120729889518,4278364,114315,640494950.784448,14237279.31883307323179722496,6944.16440679463,154.3587629759571077929629276,3.45,0.076688525943594,793822154.162728,17645521.98959653392209425056,0.052571885061989836,0.024420223047689215,0.029935888725036903
2019-03-27,147747,28264,1365248,31802.499201476206464,1365248,31802.499201476206464,0.00000578451854669904,0.0232943019887055,,-2.9973229391157017,3066517,131187,687516785.07657,16015223.61387755637509268014,6625.16423880941,154.3285765035985994865871188,1.8821,0.04384220577294262155,869135420.99669,20245902.9657775878479328848,0.0526508490816494,0.02580366136281779,0.02910237685723304
2019-03-28,134427,28143,1361376,31374.9587854580478048,1361376,31374.9587854580478048,0.000005745914817745631,0.0230465049960173,,-3.902868146373655,2727004,104647,572558689.193808,13195476.69101821254958782088,6732.6009846661,155.1629222292982670388703235,5,0.1152325249800865,704546495.242353,16237334.32252936729966328071,0.05265668182551275,0.025864183591929376,0.028958152664435743
2019-03-29,128049,28505,1372960,31926.007444568398032,1372960,31926.007444568398032,0.000005686180620931478,0.0232534141159017,,-2.3208800974352983,2079715,104697,829772654.348736,19295047.15362211983723489525,9444.72934594507,219.6222026938701212039017196,8.399239,0.1953109827254320788063,988834828.332411,22993785.7554401202240886,0.052658299698049284,0.0259039592255546,0.027183889765592474
2019-03-30,121719,28687,1378784,31949.2982671057384288,1378784,31949.2982671057384288,0.000005662927847706157,0.0231720837107957,,-1.4896996812266579,1835466,117195,553044022.69199,12815182.38957398895533891644,5569.25619171063,129.0512706811859836085814483,2.86826,0.066463560824326874482,652688979.387527,15124163.66748158479478382523,0.052653729066998625,0.025823764230702956,0.02714070770515631
2019-03-31,131702,28682,1378624,32240.9550514753830336,1378624,32240.9550514753830336,0.00000571189890675505,0.0233863294498539,,-0.20948645759961237,1870729,115263,410274560.945474,9594816.047165017337055166249,4540.79218003689,106.1924618856630129559071104,2.86826,0.067078073307837947214,523385329.047592,12240061.73432717464461054681,0.052657887179037105,0.02587599591932887,0.02717654963206825
2019-04-01,137630,28695,1379040,33372.848259686983008,1379040,33372.848259686983008,0.0000058476594979285885,0.0242000581996802,,7.063680822443034,1630358,124268,653906390.316787,15824572.70280904257338009152,7023.8670355665,169.9779910475245372923258333,2,0.0484001163993604,872841908.775778,21122824.9914937835078531062,0.05269461844654691,0.025680769340440918,0.026162220769101862
2019-04-02,144295,28688,1378816,37288.0454534107720704,1378816,37288.0454534107720704,0.000005514900589724853,0.0270435253532094,,21.183307314790994,1590169,132944,1202955245.62891,32532150.68394166884318992375,11144.4617439604,301.3855337206653223172065078,3,0.0811305760596282,1481589322.089072,40067398.39496014636028786768,0.053179131514999284,0.03228555387177498,0.029640292313425777
2019-04-03,147745,28686,1378752,35821.1532255889340544,1378752,35821.1532255889340544,0.000005237834877479057,0.0259808531379022,,15.318782950617916,1801865,140433,1369717072.68845,35586418.10599593194914716959,12255.6417786406,318.4120291615999321182517493,7.678332,0.1994896160360548751304,1721096541.89983,44715556.49125082349536873663,0.05324525058895155,0.033372598387808594,0.03006545945124606
2019-04-04,138372,28696,1379072,35681.8069667008960768,1379072,35681.8069667008960768,0.000005268246829794316,0.0258737810402219,,9.207235695147114,1832256,108349,825023211.345071,21346469.92344308358785131125,8883.57087793351,229.8515677509434697964638459,4.76,0.123159197751456244,962526021.053218,24904187.51424697724345842907,0.053229704078526306,0.03227114419446844,0.029914377831185585
2019-04-05,154852,28680,1378560,37475.682120940487808,1378560,37475.682120940487808,0.00000540104115734533,0.0271846579916293,,17.466908790622064,1836459,113680,554338607.043157,15069505.4440244121073298457,6178.09678956495,167.949448263506139740688673,2.767543,0.0752347099321277278099,702326043.037743,19092493.27859536393843796467,0.05248383845253888,0.03295087458283184,0.029731538355717384
2019-04-06,144353,28685,1378720,36779.44031501602408,1378720,36779.44031501602408,0.000005288387120532058,0.0266765117754265,,16.540862986394334,1931172,105024,496450302.661103,13243562.34485296406807278543,6040.57048922982,161.1413497862331072247870182,3,0.0800295353262795,634404875.060873,16923709.11994935610549303733,0.05248635064758539,0.03311731865708552,0.029658468333298577
2019-04-07,123930,28648,1377536,39645.997119044328064,1377536,39645.997119044328064,0.000005546299873060102,0.0287803709805365,,29.517185818504863,2195327,101120,757487235.816843,21800763.65982987677443187627,9805.7546778379,282.2132573723059336888020334,15.1,0.43458360180610115,991557913.022968,28537404.58548756312100546233,0.05276981628698936,0.03485914598341686,0.031007174021645847
2019-04-08,120960,28666,1378112,42295.434174718553216,1378112,42295.434174718553216,0.000005808895832555753,0.030690853990618,,35.276329504040845,1965251,103407,1724116302.21476,52914601.69411741665766112168,19452.2491399216,597.0061381424583956156555488,15,0.46036280985927,2011498726.811875,61734613.72689726003630098875,0.05293564839726082,0.03625863272571017,0.03202410080096403
2019-04-09,112893,28654,1377728,41319.009372617654656,1377728,41319.009372617654656,0.0000057723486468097375,0.029990687111402,,31.575611052840507,1886118,91132,875135742.57641,26245922.23561355788816722682,11752.3384488313,352.4607052461990419798044826,12.91488,0.38732612516130346176,1071014107.518891,32120448.99049652017393649518,0.050941940277778035,0.036751691962253606,0.03181254073567474
2019-04-10,130316,28683,1378656,41395.3507773876353472,1378656,41395.3507773876353472,0.000005652736113807783,0.0300258735880362,,36.65699152573351,1780317,103106,907377781.842576,27244810.57419787576798538925,10832.7691424399,325.2633568792797495303175244,8,0.2402069887042896,1116923495.200407,33536603.67439497793867657073,0.05055467362871175,0.03575871187218246,0.03170643740309667
2019-04-11,207282,28629,1376928,36615.6530445777740928,1376928,36615.6530445777740928,0.000005265103373644708,0.0265922786409876,,20.059855140707022,1812340,108246,1039535401.13495,27643615.04415140780462887662,12378.9489763857,329.1844604626167645205265173,2,0.0531845572819752,1339971710.897842,35632901.10723629510037758876,0.05133225724347047,0.04311232186479855,0.03544713169725649
2019-04-12,121069,28699,1379168,36444.0794390327426688,1379168,36444.0794390327426688,0.000005198781232603504,0.0264246846207516,,19.345315796305115,1902313,100723,891610638.809641,23560529.93505163019655074618,10227.1799232326,270.2500040311040143329136222,2.110406,0.0557668129717419011496,1030112243.407755,27220391.15602483229937336866,0.05133489778204313,0.04315685494107175,0.03483049788505072
2019-04-13,115385,28670,1378240,36062.38358218473632,1378240,36062.38358218473632,0.000005155982608034178,0.026165532550343,,17.299261630160423,1859138,92400,384493611.330294,10060480.10266173776675599084,5233.84819699488,136.9464253620235547549132438,3.36003,0.08791697433512899029,483607573.402327,12653849.70345097876192084816,0.05121813592901802,0.043250930450574196,0.03482126118950818
2019-04-14,129998,28648,1377536,37089.3889477659633152,1377536,37089.3889477659633152,0.000005221149064032225,0.0269244425900782,,17.96326800782056,1970470,107288,306632986.331036,8255922.236694212216754327015,3475.21786138847,93.56830379696820023969787835,1,0.0269244425900782,372849173.912646,10038756.17776911970739310892,0.05121836299399565,0.04334244696044283,0.034966443493439504
2019-04-15,116473,28615,1376480,36126.542261585363728,1376480,36126.542261585363728,0.000005204467841747548,0.0262455991090211,,13.709390271965423,2138005,95938,912610205.987914,23952001.60915995821851497099,10853.1821603947,284.8482680388988355519066282,10,0.262455991090211,1041232590.103942,27327773.13911575238023887118,0.05125561555931414,0.04369362560460802,0.034889940652636627
2019-04-16,128894,28717,1379744,36991.0585435625719456,1379744,36991.0585435625719456,0.000005149880737036194,0.0268100883523049,,17.670729479613485,1627433,94854,634996090.661122,17024301.2939928932194935201,8600.4703992462,230.5793712751736196249925664,12.348585,0.3310666548759470035665,815789019.250099,21871375.68293531704671620319,0.051278939976485326,0.04367482553176848,0.034950720851946
2019-04-17,125117,28689,1378848,36749.333983456726992,1378848,36749.333983456726992,0.000005099579947611329,0.0266522009557665,,17.66337352359062,1616213,92851,834134774.362262,22231527.63049595309690888382,10208.6575467367,272.0831924242287688831221806,6,0.159913205734599,947884061.872045,25263196.49978194997022789749,0.05128034666872903,0.043675383182438354,0.03495404495292315
2019-04-18,122709,28199,1363168,36533.4423269255637376,1363168,36533.4423269255637376,0.000005077272748665509,0.0268003960824532,,18.35775241039512,1477730,96201,724111371.637346,19406471.56768934093690441721,8803.8861606028,235.947636168983225086214789,4.57468,0.122603235950477004976,846942652.53615,22698398.54709235623349368318,0.05128141025857355,0.043661829463012884,0.034947249856214495
2019-04-19,162576,28721,1379872,36426.8207088956020448,1379872,36426.8207088956020448,0.0000049903476179103924,0.0263986954651559,,16.06357012368989,1631369,140770,1108082081.36103,29251921.41624593368521313458,9173.74024744434,242.1747750687270623024946726,1,0.0263986954651559,1291387414.632739,34090943.08642468897776987901,0.05129477603433648,0.04382549394325959,0.03453702836064903
2019-04-20,121157,28705,1379360,35879.4543767077384,1379360,35879.4543767077384,0.000004894956508052023,0.026011668003065,,17.566404698739813,1546581,84606,551216157.256937,14338051.6804927134629085119,8761.96187990046,227.9132434754820517291749099,10,0.26011668003065,741314546.810858,19282827.87748662617711927977,0.05129492564783853,0.04355761943737927,0.03458958211055863
2019-04-21,137344,28674,1378368,34381.015619667798528,1378368,34381.015619667798528,0.000004710070101863923,0.024943277571496,,10.796733681817773,1648016,89803,582460417.517747,14528471.86855461460664133951,7883.92913552651,196.651032781442245010128359,2.86826,0.07154380532721911696,708000488.157687,17659852.69687185350046448975,0.05137778534666714,0.04433447000028204,0.03502714817366766
2019-04-22,151659,28678,1378496,34591.0417787743791808,1378496,34591.0417787743791808,0.00000466089388553128,0.0250933203859673,,4.073604642725822,1708071,111068,865981703.422885,21730356.33237616854773168166,9467.72679220239,237.5767017235410241588175218,3.646099,0.0914927303659549865627,1051561479.356335,26387169.10703025315337035785,0.05137947268878105,0.04260022093683028,0.0349708930485582
2019-04-23,137800,28650,1377600,33514.34507275503936,1377600,33514.34507275503936,0.000004387496723543495,0.0243280669808036,,5.198325994740698,1678114,109435,731012176.873003,17784113.20274946532307608521,8527.04964340689,207.4466348734402724069339768,3.077691,0.0748742727942164124876,933157677.726233,22701922.48737493603690714084,0.05142641604734637,0.04226956455385327,0.03513440909197985
2019-04-24,129004,28681,1378592,32040.734082211483152,1378592,32040.734082211483152,0.0000042786928000257646,0.0232416364538685,,3.5359284524817403,1729530,92652,828255138.590107,19250004.82215973746423597893,11026.6295782953,256.276915970212689867320368,3.91598,0.09101378352061996863,1021639283.688217,23744568.81847216623165751746,0.0515178424654002,0.042775201149424354,0.03554844173723738
2019-04-25,148067,28605,1376160,31249.30257454544976,1376160,31249.30257454544976,0.000004428443039014975,0.022707608544461,,2.155111882072248,1933942,90335,768683868.151142,17454972.37241820482577492446,10734.1689327578,243.7473061751788326406445458,10,0.22707608544461,969671150.540677,22018912.9033348056651435401,0.05153528620529987,0.04296383520026731,0.034674601667422644
2019-04-26,138569,28536,1373952,31722.658671089376,1373952,31722.658671089376,0.0000044830842773749314,0.023088622216125,,-0.8829617332179603,2253036,96743,1467026311.8187,33871616.2946971584732165375,19531.8393719426,450.963260444818881358294425,9.058847,0.209156296096677307875,1889568736.359845,43627538.70521316032936150062,0.05154601345121461,0.04219295894141967,0.03467620593370394
2019-04-27,142839,28525,1373600,31541.83817764182016,1373600,31541.83817764182016,0.000004431445574280464,0.0229628990809856,,-0.36277047233907384,2399771,100064,498327058.322792,11443033.9495906979085143038,6235.9480267353,143.1954452121939861486743117,10,0.229628990809856,623993903.347241,14328709.02971297767057732073,0.05135215022022965,0.04215928201075506,0.03468167169461667
2019-04-28,143847,28591,1375712,31194.3417718142483104,1375712,31194.3417718142483104,0.000004404060496224878,0.0226750524614267,,-2.487211777127783,2143735,87562,504451258.350979,11438458.74734116252764768174,6882.66976363451,156.0648979650878194681719554,6.774238,0.1536062020361902853546,602660329.843365,13665354.59561902045051542885,0.05136073566940148,0.04218321396130334,0.03470524042788632
2019-04-29,152350,28593,1375776,30329.7815317569736032,1375776,30329.7815317569736032,0.000004281692646003452,0.0220455812078107,,-4.861463979867161,2110469,99405,894120016.136063,19711395.42525659032484954727,10216.4630853978,225.2278666057374624224765965,2.75,0.060625348321479425,1015567513.003971,22388776.07994339177676531629,0.05139976226384702,0.04247594168499995,0.03485595432347895
2019-04-30,159295,28561,1374752,31936.6817348594547776,1374752,31936.6817348594547776,0.000004410964823314586,0.0232308676291138,,-0.6647551129109369,2289116,117222,624937118.161972,14517831.46854062115765122041,6164.12237487675,143.1979109404203715659867242,11,0.2555395439202518,722570753.027802,16785945.51625794777051602187,0.05154657480807102,0.043573620902708124,0.035529636468812485
2019-05-01,167820,28594,1375808,31888.136707093838304,1375808,31888.136707093838304,0.000004360674977927725,0.0231777520606755,,-4.224395373636789,2062932,116293,469209465.5026,10875220.6559413370793030063,4952.02774261459,114.7768712159075578986915555,2.97,0.068837923620206235,575886162.271879,13347746.68431154887493539426,0.05152928243786919,0.04308608212115955,0.03521564332566219
2019-05-02,129421,28570,1375040,31592.0830954632584,1375040,31592.0830954632584,0.000004260122547516136,0.0229753920580225,,-15.042910427002127,2044258,89024,513590008.244792,11799931.79650710441184744382,7228.97878001624,166.0886216499983016295722854,5.24866,0.12059002127926037485,643552606.912166,14785873.45376945455363315174,0.051529636014824944,0.03748445475633409,0.03519391461872026
2019-05-03,127858,28478,1372096,32040.537712674128352,1372096,32040.537712674128352,0.000004126856048281939,0.0233515276720245,,-10.120242980173368,2324110,91518,622891818.609204,14545475.5389304926094490135,8259.34503839806,192.8683242169505545945570725,3,0.0700545830160735,755878739.224114,17650923.29568688890979359879,0.05145290405672069,0.03709750720084324,0.035233830353907
2019-05-04,130854,28508,1373056,31301.2662932536429056,1373056,31301.2662932536429056,0.000003947692304815384,0.0227967878172876,,-11.892321490048099,2273234,86184,504009726.171324,11489802.78537689821520658078,7354.78458497964,167.6654636256384943916860245,2.86826,0.065387114624813331576,633864754.671885,14450080.31711202130386867913,0.05147934797692224,0.03728578531055448,0.03475976125965301
2019-05-05,159056,28470,1371840,31569.60208261066224,1371840,31569.60208261066224,0.000004017315789169573,0.0230125977392485,,-15.347113263905923,2240626,104427,750588837.146689,17272998.97682705581876712322,9665.02153202439,222.4172526576525512575622709,2.73652,0.06297443396540830522,1009289203.524711,23226366.44328068355630431968,0.05142419422095622,0.035994193931893445,0.034652656627892416
2019-05-06,148012,28612,1376384,32420.1597502445116928,1376384,32420.1597502445116928,0.0000041384186356442295,0.0235545892354492,,-11.70288891688272,1955872,95497,725551612.702982,17090070.20633646685402494951,8982.2360118116,211.5728796740816666246317707,3.199871,0.0753716470114260670532,857776592.419972,20204575.29023576831551647142,0.05142128185626288,0.03627798546129058,0.034752485353284
2019-05-07,136144,28605,1376160,32712.061224952586208,1376160,32712.061224952586208,0.0000040802569850530165,0.0237705362929838,,-17.407123386077046,1901217,91423,619575250.053537,14727635.9676321143324674737,8388.64735119025,199.402646310510258285653968,3,0.0713116088789514,766915306.787866,18229988.13364577397705077457,0.0513385984558887,0.03310630939172716,0.03454248133483561
2019-05-08,135998,28646,1377472,33482.4552957560573952,1377472,33482.4552957560573952,0.000004097773737559257,0.0243071766945216,,-20.79993374589007,1741531,89454,514107582.593842,12496503.85010187484539929599,6949.60857688051,168.925363635997355728534814,1.951726,0.0474409487412918642816,621670285.636269,15111049.47869450401890256391,0.05136359213249287,0.03082708727686214,0.034558096590511886
2019-05-09,141289,28532,1373824,31680.1422572921567232,1373824,31680.1422572921567232,0.0000037494795618285114,0.0230598259000368,,-23.110044746958106,1970348,97171,523863544.655617,12080202.13513468165552362671,6511.19407140874,150.1470016880373240801938416,1.305833,0.0301122816345227546544,632699239.112859,14589934.30102828232324745321,0.05151518610600253,0.03179249971755443,0.035245361009218094
2019-05-10,132644,28630,1376960,32317.108226208431808,1376960,32317.108226208431808,0.000003691707579729518,0.0234698961670698,,-21.834426904330364,1860682,86742,411035992.909861,9646972.074522876172707895298,5850.29905305841,137.305911321587657360017947,3,0.0704096885012094,507466640.460393,11910189.35985716595751776643,0.05152705376084341,0.03211009941588361,0.034977952957702244
2019-05-11,216486,28161,1361952,35461.4012687198353824,1361952,35461.4012687198353824,0.000003554524805943541,0.0260371887325837,,-2.08741009335063,2409343,133963,638197362.305821,16616865.17099375987958687972,5822.50009739082,151.6015339312517544110872616,25.436813,0.6623031008364385837481,779999580.546766,20308996.29003226784940585931,0.052089764357405643,0.031037952386099563,0.0374011240472631
2019-05-12,118487,28571,1375072,32669.7825379161112192,1375072,32669.7825379161112192,0.0000034221355764182967,0.0237585977591836,,-10.089380061982995,2168735,164654,781226198.763932,18560839.01536827651532144592,5432.12625397231,129.0597026452289275942826061,299.99446,7.127447705123494122856,894421316.221557,21250196.27934753024134904087,0.05249289453035835,0.03519514588261727,0.03933168641371121
2019-05-13,113594,28603,1376096,33572.4120533283212224,1376096,33572.4120533283212224,0.0000031282405495242007,0.0243968531652794,,-6.759577247895199,1795298,158280,1042582461.24194,25435731.21961521125941109804,7163.99106990846,174.7788382099295677162083237,299.99446,7.318920791017284352124,1133916506.545111,27663994.51186765078755501901,0.051502756649747725,0.0355942844209891,0.03946001708009386
2019-05-14,137652,27749,1348768,36887.0968080381906816,1348768,36887.0968080381906816,0.000003437689066826595,0.0273487336651212,,1.5758583436722782,1787789,148567,943449067.71373,25802137.27950969826072735408,7431.14878491416,203.2325089445063869599279962,50,1.36743668325606,1104023481.528342,30193644.15635848015299466505,0.05217998309548842,0.04115764772026999,0.04197979955197849
2019-05-15,169790,28176,1362432,42697.1092987372947456,1362432,42697.1092987372947456,0.000003814741687168491,0.0313388919951508,,19.406274038450295,1808506,170639,1439353446.07332,45107742.18933988683074125666,11234.9154336756,352.0898013506124395142202805,10,0.313388919951508,1917114734.686976,60080251.61266732189914791598,0.05312400152909943,0.04769866266765509,0.045358159454510105
2019-05-16,169307,28557,1374624,39122.7384436349906304,1374624,39122.7384436349906304,0.0000036199979889596396,0.0284606833895196,,6.156619163371006,1962394,223006,2177848446.71225,61983055.1122343952907269351,12353.5650096596,351.5909024717695146434035282,1,0.0284606833895196,2754919118.544158,78406880.7966196954275870065,0.05363653684570103,0.051104065716915344,0.04716201639183958
2019-05-17,122301,28679,1378528,37291.2342936417009664,1378528,37291.2342936417009664,0.0000036920678743038543,0.0270514884671488,,1.4981408554024462,1469302,116347,920424961.656926,24898865.23513821013396699259,11123.1794180939,300.8985597465940360704636723,100,2.70514884671488,1294148555.756971,35008644.73083697676645009428,0.0537824432102305,0.05199225226829268,0.04767035223788885
2019-05-18,120486,28692,1378944,36572.3055870624482688,1378944,36572.3055870624482688,0.0000036441345294487565,0.0265219657847327,,-1.0389036671842138,1421540,111048,690083721.36182,18302376.84655920426660868551,8678.495936844,230.1707722999183269186215988,140.1204,3.71626845454305981708,963729616.794653,25560003.92236134331037839425,0.05192782267853745,0.05211275140126429,0.0477590455478391
2019-05-19,123437,28683,1378656,39361.541904341152272,1378656,39361.541904341152272,0.000003473425270693352,0.0285506623148495,,8.151792396461486,1497837,116986,590814070.223024,16868133.00979933744457199489,7323.59807502553,209.0935755697357405236106077,40,1.14202649259398,856758444.404937,24461021.03160111525996621198,0.05106430654931304,0.05374267675616113,0.04863259102235586
2019-05-20,123652,28606,1376192,38491.50654384834832,1376192,38491.50654384834832,0.0000035044590168582287,0.0279695758613975,,7.527036936277187,1463175,113756,598600350.47576,16742597.9132909004009434746,7134.04838815452,199.5363075913684051643331417,102,2.852896737862545,811540808.442906,22698452.20636371612564812114,0.05080345197005185,0.05381764404169461,0.04856366391398793
2019-05-21,136019,28512,1373184,39201.7151632708417536,1373184,39201.7151632708417536,0.000003575742399097222,0.0285480424788454,,14.451849389146659,1521487,115415,799975578.558072,22837736.79871476479989541007,8535.80085391173,243.6804053684369065443639165,146.73713,4.189057820463859709702,985159455.554222,28124373.98559813649196765528,0.05061474284658251,0.05324700215502409,0.04857990501591229
2019-05-22,153787,28468,1371776,36705.763136431125184,1371776,36705.763136431125184,0.0000034895907511610125,0.0267578403007715,,6.633318704745964,1616380,168791,784674025.58282,20996182.26470858799438314563,6445.45711920105,172.4665122610524296597786101,1.182969,0.0316536955827633605835,1087935152.607065,29110795.07105531589195585065,0.05084768272818903,0.05472498963763532,0.04862313317599684
