Date,Miner,Hashrate
2021-03-01,RNfMVp21BwFFUQSi3XpxYmY6Qk89Pp3P4e,243.39 MH/s
2021-03-01,RGgYuzarKmsgdEKtygraiebh5o6oFCYJ6j,243.16 MH/s
2021-03-01,RTcXYtcUeuEkFPaBJN4ygKdLFjdDkTWAR2,242.52 MH/s
2021-03-01,RKY8iptLgqj9uUeJxJAFVoeDJCDV7qSJA6,242.52 MH/s
2021-03-01,RUP8n6xXdXNVZ9A22MkkLchmNoRCry1upL,242.48 MH/s
2021-03-01,RVhR96spN3kPo1wTw7ej84Rpajrh5cJfCM,242.07 MH/s
2021-03-01,RQLRXM2xWp9Wp6BFwjqbfTpdG3kGYKEKvV,241.94 MH/s
2021-03-01,RWVMbKJubtxBMiws49BGvgPhQd9JZRqFGf,241.67 MH/s
2021-03-01,RH6MGv5SD1Umjs5SjHYb4ng2s5nrjDnqsR,241.54 MH/s
2021-03-01,RVVWzvqgE4f7B9TnHgVu6hBBsZeiBxfvap,241.29 MH/s
2021-03-01,RHykHgMSPCdLxU2GzrPBZMP6i2uAqYvBWk,241.29 MH/s
2021-03-01,RBiEu9nnVPwiAS9c4QTzrGGW7BjNDVtVYn,241.13 MH/s
2021-03-01,REuPxbSm6StzB1nyQ9f6WbDdytWMxZDnZ4,240.62 MH/s
2021-03-01,RSufcECkgx9zL6JbRnV5BhebfpoMRenBCx,240.50 MH/s
2021-03-01,RAb7fv2DZNTha15rCjAqttyU4EGyUCgcBp,240.35 MH/s
2021-03-01,RPNtAxRJCqaSZp9MhoiYz9qSu8SwDibL6m,239.81 MH/s
2021-03-01,R9JbgqFfLbQvd3LMa6dW78QbkwGDcKqcBg,239.70 MH/s
2021-03-01,R9TMycpCEZcSgHGjT2ECr58wL5vBzyarTi,239.54 MH/s
2021-03-01,RHssWhpUs9AHwxwNGBPvVPZiAjJgXHRxLe,239.29 MH/s
2021-03-01,RMM6pGHzcfpFsEE7CdkBnXQ56riFRBeGFU,239.28 MH/s
2021-03-01,RY2TFVRos2x3Hfy84ZVhPtXZnMrg8Cf8wh,239.02 MH/s
2021-03-01,RXByWrUrF42hSH9aV5cazxTCrHRPwXX1ue,239.02 MH/s
2021-03-01,REh9yFQnb84XgHch7H1qdeT3wMcWDdLkt3,238.75 MH/s
2021-03-01,RPZzkwrMJgvnXatXwtT1FaWpycvH4T3zpt,238.75 MH/s
2021-03-01,RK813Gt3eKzcnTe6WhJUnU9BF6B1xBYpNS,238.61 MH/s
2021-03-01,RFVKigNEK5pLrwiYbgZ5S7ZZwCSDHWh9f1,238.61 MH/s
2021-03-01,RPYcRwZLU1ebqPk1wGibhpR2Mjjm4z7HoB,238.61 MH/s
2021-03-01,RPL5aaWGZHEvMEqnZWDDPD7bAri7mos4fV,238.61 MH/s
2021-03-01,RNTFf5dk6qdp8iqk6L1TyESjwjCx4ufAig,238.61 MH/s
2021-03-01,RA981yPcAQevMYezvxDwuHwnjX2JtTZUnE,238.61 MH/s
2021-03-01,RRXGSpqWEEhZ3jUuBJXspL2vduT1rzUSk6,238.35 MH/s
2021-03-01,RADZ7uLzcKJ47rx2QZLBwNynY4XLfz2VNT,238.21 MH/s
2021-03-01,RX8MsQugL6KiTvEgxmHkLFGKYbxqoYHFP5,238.21 MH/s
2021-03-01,RNgVSz41YGXXHKKwV1CqhG1827ohDuJDY8,237.81 MH/s
2021-03-01,RNdzTF5f7HgQJ2o4By844VJVGAMjW77vNu,237.68 MH/s
2021-03-01,RDKqjz1S1AxWd5LMBHQZaojBCBhQWZZ3S2,237.55 MH/s
2021-03-01,RD5MiDo2TcQTFkWSP9t4ka6p1uta86cm6V,237.54 MH/s
2021-03-01,REzZnur3mkQNCBk8t9W7bJWBemxWUx9H5y,236.75 MH/s
2021-03-01,RLnvTm217ryuryFwWiNU6G6dwtyVDR9yHS,236.60 MH/s
2021-03-01,REWggEgukRAqztUvEttGaKQgC1hLz8w3nu,236.60 MH/s
2021-03-01,RW4xKFrcMtkx2uWDJJTAJiryJ1mo9EcNos,236.49 MH/s
2021-03-01,RBZqtZso1cz8yjrrugSXWWU6UxfEbX4AEx,236.49 MH/s
2021-03-01,RJ4QeKcYEUPsmqndSuibRugUNc6UCJb1vQ,236.36 MH/s
2021-03-01,RAgGpeAaZztFFZDwGJGgdMUXNahiZSEm7V,236.36 MH/s
2021-03-01,RWupKKDg7nCUc7g2sLTfQoDcFDBt1qkrQA,236.23 MH/s
2021-03-01,RWMGt8GEsugeJtqaE6PDrEu2QthHPjP5nn,236.23 MH/s
2021-03-01,RUbLg9pF3WnepthG63xQhkYGV8dumJ81B5,236.23 MH/s
2021-03-01,RC3moAjFMzFyjBKMVEzjUtid36unnQJfrY,236.15 MH/s
2021-03-01,RSurMfh5gKKbLEVdFbPVtk12Moo6xgb5KS,236.07 MH/s
2021-03-01,RHe8xjE5f6gTuEZkrKKrqDYsEMis5NJA4L,235.78 MH/s
2021-03-01,R9uk5TtpaDHwD2u7aDX3pwcNNdeNhx1RD8,235.48 MH/s
2021-03-01,RJ1HFAzNooqyw6mKP9BwM4MCCRX7PBBtwh,235.41 MH/s
2021-03-01,RB3fhLDSgD6Q7TCCfP5te4s4G3xnf1at27,234.45 MH/s
2021-03-01,RAxiPsWVBEjESWn3bFMbHeQfdyX7MTsji6,234.41 MH/s
2021-03-01,RK5LTinCWpEM4jEBY4KoCLxVtgN1bGqzFV,234.36 MH/s
2021-03-01,RDegcE56JVbf9EmM8svvKfruPFwp8QTN9D,234.36 MH/s
2021-03-01,RFSwt1sVCveesGAZVgBJeGR45noyWnM6WG,234.19 MH/s
2021-03-01,RE84bGnqS28ekPXHZ1e9xoRBXZFeh1HTPL,234.10 MH/s
2021-03-01,RVygc691i13VWwGF7gTVcEuZcrJK2sPZzC,233.97 MH/s
2021-03-01,RFmXcePjMdYgQyQEpki6hnMXs2pbphDeg7,233.92 MH/s
2021-03-01,RHx5rgKbjqNNHnH48j8RRyhGeHwUjhRQBH,233.88 MH/s
2021-03-01,RWg6MrkuPAWG4GbVQoR88uyKcmnmZQMWEW,233.84 MH/s
2021-03-01,RV11cZbASM3rLx3edg8aRsHcdWVzBmXPVs,233.84 MH/s
2021-03-01,RMZ87qPDgvVNTUgb7j5LWUhQCGbXWKwpwt,233.84 MH/s
2021-03-01,RHwARhyKt4epCJU5NeWgEFoDHfmgnVMCKi,233.61 MH/s
2021-03-01,RLnpeEEnrXkWkvcjwZf6VDeYkavSxnRapi,233.53 MH/s
2021-03-01,RXD5FG5cjxwiX9TJw9SyJx2QKhAwxKJ9TF,233.29 MH/s
2021-03-01,RQtnpCYvVdFfPPewitmTJQxWjoaVo9roPy,232.75 MH/s
2021-03-01,RH3Y4v9iVJYVUBFqhHybgDeEmUHbPPJTgA,232.75 MH/s
2021-03-01,RTCDqnTjF79T11nCpK2EKLucKJnLqhndPN,232.62 MH/s
2021-03-01,RPAuNhqGm3PEAGHp5htij1rNfWqBKeAZrs,232.62 MH/s
2021-03-01,RDnvnLfENWWAzmCxYjpSEE1HagdQDMsuAv,232.16 MH/s
2021-03-01,RKMfoiVAHdGNUd2FNFtm43cTRjYgHsgfaW,232.10 MH/s
2021-03-01,REUdDHmj7XFAUybWeY5vNFYcFS95EeE4Vr,231.97 MH/s
2021-03-01,RSqc9G5LvmXbXGhgYgThHbn9EkGMumVugP,231.77 MH/s
2021-03-01,RWoc26P8euA3BsFU6Rgkqd4ZQwuVJtbGw5,231.45 MH/s
2021-03-01,RWFSLG6Phw69B8FPY7Qj8deU6491M3htK8,231.45 MH/s
2021-03-01,RVpKoWpozCWgQU5iot1LcDfpsGVkRNGDdg,231.45 MH/s
2021-03-01,RV7yiR3UnaiUVrvpreM3Dgd9KostgQz7AP,231.45 MH/s
2021-03-01,RPXgPdiAcPQRTSswNCYdXWu6jGF7xF5WG1,231.45 MH/s
2021-03-01,RMhBbeUPb3fNUDW9jqPSSkpJEkDqLHwPPf,231.45 MH/s
2021-03-01,RLLEpb38oS5qX1Fe4CsmsccGxQdjgoD2hy,231.45 MH/s
2021-03-01,RFB5gcJcGY4xcjnKTpK8y27DLqj51MDTAU,231.45 MH/s
2021-03-01,RDYboxSXzQ13SsvS2SLzckpy5E6VjUrdE2,231.45 MH/s
2021-03-01,RAbKZT2EgLoSQRPvqFH6jsfHmJSqFiT1UT,231.45 MH/s
2021-03-01,RV7t5deVVVFFB6DZk6CMkavXqr2Gihdd4V,231.44 MH/s
2021-03-01,RVNFkT3ixXNGarCtLi11cSZkH3BToB7sof,231.38 MH/s
2021-03-01,RGvnc7e9BH7K6RfoVgXhoHTBuvQyTLNgmg,231.12 MH/s
2021-03-01,RHphnY81Wv8r4eyaHmJTUZ5KFNMGLnseUL,231.02 MH/s
2021-03-01,RUd8fxyaw7hjv4LYGkoM2CcEmDKhZ2DtjP,229.96 MH/s
2021-03-01,RCvsidMTUED7rscpMBU1fTaq4JHNzwKZNf,229.79 MH/s
2021-03-01,RVdjckWDPLBKGL71vfwMsQ4e49AozEo9DR,229.75 MH/s
2021-03-01,RLsYkmEGHQdd7SbG1aMzxmLyFcTDgLCmBF,229.58 MH/s
2021-03-01,RJ1KEsLYoMo42XvCKTHZ4ENWSPxhSs2S1x,229.49 MH/s
2021-03-01,RP9pJeuhveDgCVmihqtJJNJAPo5LwTryH6,229.45 MH/s
2021-03-01,RV5FTyHWmSENrQAXr2Ly8pCvDwwfxMoANt,229.24 MH/s
2021-03-01,RNDCPHtacnKDeTANapkKY4MVKncGDN8vQo,229.10 MH/s
2021-03-01,RRojg9qu698qhfcQ8Ke7mq57KpwU114eWm,229.07 MH/s
2021-03-01,RRnmRsHCtgvWVRFdWxekWMvT33o554p554,229.07 MH/s
2021-03-01,RJkKNqD5zECqcVREMCnATXDxqrmwL5oKF3,229.07 MH/s
2021-03-01,RAvGT9fMZCcKTQWvNddHbR3FmHoNVnrPPy,228.90 MH/s
2021-03-01,RCuUsfJb9qim7YsYat5cZgVDBBxkTWuDSE,228.72 MH/s
2021-03-01,RLSPapG8SCroEZpycZAJUy23HZtccyajXd,228.23 MH/s
2021-03-01,R9XmmusdTGRtbHpV9GHGHUwX7JRYNjrmMy,228.12 MH/s
2021-03-01,RJoH6JpxWgxnzHjmSGFGXTinUFjYx5nuXE,227.84 MH/s
2021-03-01,RACzYuR4S7TVfAogve7BZjCWwYT2Pk4zF5,227.44 MH/s
2021-03-01,RTg4YZoq2Vg3oyfkUtRt1QCnw6Keeg6jUU,227.20 MH/s
2021-03-01,RH7nydH7NeNz2CBr2gpdzNCJrzYRz4PLZD,227.20 MH/s
2021-03-01,RWVhh38G5zETgbvM5puaRwuRDmJCAPBPNf,227.19 MH/s
2021-03-01,RN538bZnTSVgNHf98rzxq9soZACbCbsEi1,226.94 MH/s
2021-03-01,RTuTTg7XGEU19GWDXccbktevq3FC846ZQv,226.81 MH/s
2021-03-01,RV5KkRqpy51smbQy76aVPcL3viBZjua7nu,226.69 MH/s
2021-03-01,RVvVk1FQXLxwU9ySFH7rbwjEniJEozjyJm,226.68 MH/s
2021-03-01,RTkUv8PXde7K3YMyqpBtzh75kBbLgUdHMu,226.68 MH/s
2021-03-01,RSeh1nm1KZYWDhzng13z3PYPkmTAZXnmuH,226.68 MH/s
2021-03-01,RSZ9xL78JcN88pCfkodkpjJPYNKRh4aoJH,226.68 MH/s
2021-03-01,RSPKPZVBodNrgRMdFPn7om4TWwRm7HEKnb,226.68 MH/s
2021-03-01,REhpxZQuvJFS9QanaKsPsA85HcYLwd9zZ9,226.05 MH/s
2021-03-01,RD4YdxkbY5tKFhHjjH6NjNQgDqPNzQXz88,225.91 MH/s
2021-03-01,RCc2G12Ch8c6PTacbNFm8sfCHUFtqvEePA,225.80 MH/s
2021-03-01,RS4zaaQ52LWiNiMXveDJ57Xgb2LF6uik2E,225.80 MH/s
2021-03-01,REpawwS9M1pRBpzgnd434Ad64H6YGKe5WH,225.42 MH/s
2021-03-01,RV1Zk4HyxkvSaeYYjYD6WKZDnsu22V7REo,225.04 MH/s
2021-03-01,RPitjHMzoHVWMQMgzjwvBJDZxktmampz47,225.04 MH/s
2021-03-01,RD65F3RSo6z3r4yNwhz1QaDPfdWxo4atay,224.58 MH/s
2021-03-01,RRp3LSiW9CdiZJ34jK3Sr3AtpjZtQKMtoj,224.53 MH/s
2021-03-01,RWdc88CjZcHVDQSw7akxSeRo2nVv9xj9uw,224.51 MH/s
2021-03-01,RXe4NLt3s4TDG2DK62d3FdTQvadn1Z9uWu,224.42 MH/s
2021-03-01,RJmfKoFBE4WxKA8DnoVW4R29XwcTaCPLvS,224.40 MH/s
2021-03-01,RHbHAgGVYpmQwrsSHE5VCGRc3WHTkWT1hp,224.40 MH/s
2021-03-01,RFdrJEyf5yEY8aUEf7jLvxht7N1ewshVjW,224.40 MH/s
2021-03-01,RANgit968wjcc51oGD7TT6wp9biYtFAD8i,224.30 MH/s
2021-03-01,RRt48v2kpV2MJGv5LAtLWjx5sjjVsy7QNf,224.00 MH/s
2021-03-01,RLDAsgzrpvyEJUH1WEznDWoSs98inwfk8p,223.77 MH/s
2021-03-01,R9RefCtt9Yw5K5L1ELAAxtJGDLufSCMFXs,223.66 MH/s
2021-03-01,RYbAW3BH27TwkuccfhJgHnZP8cAfwEsPtR,223.40 MH/s
2021-03-01,RAFQH8VyVHd9WFiganSWFarNWX1CPXChiV,223.40 MH/s
2021-03-01,RTppXa8NNGcYpkEGjJw1Ub29yoHuhvieY9,223.27 MH/s
2021-03-01,RB2En66Sw5fMincpeidekEnj5v7hBdrxcd,223.24 MH/s
2021-03-01,RDV6EBwM8CuQV7ADQfs8MGvuYKRru6vvSQ,223.12 MH/s
2021-03-01,RSqb5aFLXHgVfiekgtDwqbDy5K5NjfSAg6,222.99 MH/s
2021-03-01,RY96ePBWNASSZJpe1DrVixX157D88rC1Ta,222.96 MH/s
2021-03-01,RH57EFKD6U4uWj6fQRexPy74N73MCTxFjR,222.90 MH/s
2021-03-01,R9rDrRs4ecmdjU7vDGppMQYf8mN2qGWXvY,222.90 MH/s
2021-03-01,RUfdmaFEkqQcihKrNvur8yKNeBEAQagpdW,222.28 MH/s
2021-03-01,RPKkCekXpfAsFQq2FUGty52XQ1PfdXxj82,222.16 MH/s
2021-03-01,RDBr32H3qMGhEPeKRJZbke6sJ5Ld132M9C,222.16 MH/s
2021-03-01,RJAUCbsry94zHfyqps56dgqvkjWM86dL6h,222.04 MH/s
2021-03-01,RFoAQ29EBxC8FSdrqBYjA8sZ1NYsXkumaJ,221.91 MH/s
2021-03-01,RW2CF5x6KFMutNRjudbZNbkwFSwHe6SsSj,221.24 MH/s
2021-03-01,REiDzoxVbfqio1a5mmZchk3kDWMaAAt2XC,221.24 MH/s
2021-03-01,RH4LcdTyhQnsFEa6cwJ3iN2DNRmAhYcsp3,220.94 MH/s
2021-03-01,RMcdfpiF4wN9SZL8jwAGDhngFrFPsi38eM,220.57 MH/s
2021-03-01,RLg6oYpnGhaBz2HH2aQxVy7B9ADDigSKmQ,220.44 MH/s
2021-03-01,RSfjMfxiyZ253FdTijECry3wdS1dkbEUAD,220.38 MH/s
2021-03-01,RLJBQm2i4V7SPv1wQrpNFQgCEndLziFBb9,220.38 MH/s
2021-03-01,RTrzSuH8M6d88nxx3FSqWeNyTW2xAcFzVJ,220.14 MH/s
2021-03-01,RC4Xoq5vJzHWHEY1mqLByNkEXVDLDG5ju8,220.01 MH/s
2021-03-01,RALKBC7FeQb2ErQxYy1o2ea2XrMsQjoHsd,220.01 MH/s
2021-03-01,RL9FgQqaXgmzQLGtzmJMRxUN4QSot9ubmJ,219.95 MH/s
2021-03-01,RFanmZVzLu7CjX4u6GnfRW6xNwMdfQNa43,219.89 MH/s
2021-03-01,RE2z5XELxdE6AvWXD4TTZuLGi7NR6kJ1FA,219.89 MH/s
2021-03-01,RKMWE5ZB3UQsstqTwNEzy3hYzuc4BaBW19,219.77 MH/s
2021-03-01,R9yKt7rHqVfMNABW1DfZN4gi1NqjuQKSiq,219.65 MH/s
2021-03-01,RXNCLnNjD5DRbD7LjthH2nZw72XMtd2xkY,219.52 MH/s
2021-03-01,RU44YAJk37yv1VhvkrWaZoQCFxdvYxrzUr,219.21 MH/s
2021-03-01,RJ575ud5gveivdRuHT8Veax9PTB55tp4vx,219.21 MH/s
2021-03-01,RRCQP4DKeoUppx6F3yBPhzt4VVB9TRbaph,219.09 MH/s
2021-03-01,RSzijjoTE5XvdL6uvLyVAWi6tfCUM2tzaY,218.60 MH/s
2021-03-01,RLxkty1NAoDwyuHZ72cQfD7qCmGuDNw28o,218.55 MH/s
2021-03-01,RUy8kdi1AFNKRszA6TuqPTnXuKo8zAgatv,218.11 MH/s
2021-03-01,RNfgZK13etoDUQFipbQfaWRdtyHUjZN385,218.11 MH/s
2021-03-01,RMwXbvkRM4ZJRAkRxSM5QYkELpTpvFWAuS,217.99 MH/s
2021-03-01,RVJhQMmLTdLVrrX6cMYJtGjmwLEkcerJdS,217.81 MH/s
2021-03-01,R9uEH92oQ9eRkTzmEPdS6PdQ3ujUFixAyx,217.65 MH/s
2021-03-01,RWoFBhnK2AaS2ypZMX1HPihC27WuZdEQRp,217.62 MH/s
2021-03-01,RSoEMZSpcCj8fmuU8pTsG24esQPLnF7Too,217.53 MH/s
2021-03-01,RUQ66VN3y8NM4m4GBNXfasUxFJdH99ZK7U,217.44 MH/s
2021-03-01,RWvdhCgjgyx2XaG1gyp2QNKXANR4BKrTZk,217.38 MH/s
2021-03-01,RKXcAuZZxgET66GMWC4mTCuzKDvi1dviph,217.26 MH/s
2021-03-01,RVSJQWCFjhY3sL1FQgoyP5GAKSTZqEioqy,217.14 MH/s
2021-03-01,R9td5efGW3gihTXAsYTEkP5fdppk5Wov8h,217.14 MH/s
2021-03-01,RQoMZRyksWAdufRzZzP6dJxumJs31Fp4br,216.95 MH/s
2021-03-01,RFihb3Y25CCGrBaAMm1zbAueFHCeCmVuV7,216.72 MH/s
2021-03-01,RTRkffU83wbZnEgaK4joFiPWPPNPsTTYpZ,216.21 MH/s
2021-03-01,RPZ4NLSt5L6iU1Rb4gcQ9cXWEQJBVB8QvP,216.09 MH/s
2021-03-01,R9dcgfjYTkcmfMrHrF9WXYRwA44FjL8xje,215.95 MH/s
2021-03-01,RUXnK7qFuD26e2B9ev3MR7Kpjcugh9EbV9,215.91 MH/s
2021-03-01,RAdKDysonricmtSQci51NASRQAkqsxkCqD,215.71 MH/s
2021-03-01,RKoRHanD9gM8WJN6aNts4hWHoeJ3Auywq2,215.59 MH/s
2021-03-01,REUZbJKHJxQfvVSEyTFqg9k5vWddesAEtH,215.47 MH/s
2021-03-01,RCRoCtfWnogyxbQi1A1PKdkMooZX2JwEzN,215.36 MH/s
2021-03-01,RSaHP9KtLJLNRqfSPBbHvTGmAjwUzPWpps,215.35 MH/s
2021-03-01,RU5V28ZDF1eD45X9QHQ5Ve7ct7P32skoL9,215.24 MH/s
2021-03-01,RHqHxrAxJKxDrT6pt7m2HBXpXUuSjnqpKy,215.23 MH/s
2021-03-01,RHs9DKPP2nUFa1YgEfq1ueDoAsQwdco3za,214.87 MH/s
2021-03-01,RLR7gw8VyY4ZGStLNfaak8aUNDYPdoUrSF,214.75 MH/s
2021-03-01,RGENZoLKuKyQHnPNb1jfEUBNiXFCeYsQyV,214.75 MH/s
2021-03-01,RUZtVpBc63UNyZTzfM3puYN8AwUgEN6p24,214.75 MH/s
2021-03-01,RMpVia4g4Z6R87GP5WCptgGLCoDH7wSg4U,214.75 MH/s
2021-03-01,RCCiqAWuhL4myghEM9xHFhq3CanSeyCZ6f,214.75 MH/s
2021-03-01,RSsT24Q1rwvAwt6Jy2ApLJ5Em37C9DRZsR,214.51 MH/s
2021-03-01,RU5Ab1xJnTYVNMBJvBVE2JyFLF9MtdcJJ5,213.79 MH/s
2021-03-01,RPWuSBjSM37cQS4VBh8PNpmtpdrVcLzrTP,213.66 MH/s
2021-03-01,RECLZJ2CBoUNKnRrmxyKQLHQtdtGYNmTYu,213.55 MH/s
2021-03-01,REkJaCh8dL55rYTKr9ihebsax9cb9eYjpD,213.54 MH/s
2021-03-01,RA4EqdBLLigDr6sJyMVVMTqLuLzGpDxuSH,213.31 MH/s
2021-03-01,RFhKsHCJYj97a29WjADfJcyYbeeXQgcZ2m,213.30 MH/s
2021-03-01,RM7PNvB2MLG8Eo54gmPLiE16Ja95KK5VVr,213.19 MH/s
2021-03-01,R9JBNoQmLSswxHfGw8HTki9Su5L6nNhh4B,213.19 MH/s
2021-03-01,R9XhnVDuTWpRMSsvscAkHbqev74SoPdWs7,213.08 MH/s
2021-03-01,RCvVddZLSnFFtVMJNtCcM7xNX6DSAg5Tgu,212.96 MH/s
2021-03-01,RQgCXG1WCB7FdATp7yVPM3iwPrT6c6d44B,212.94 MH/s
2021-03-01,RFp5y3KCYhDj1M5s3QpbaZpzPxaycW6vxK,212.72 MH/s
2021-03-01,RQakoADv1d19sZRMNtX5fzvCiFAjVkjTmN,212.67 MH/s
2021-03-01,RUbj6M5Cqfem9A7eJqEKyyrsZFKLsA2J6M,212.46 MH/s
2021-03-01,RB8aYCr9ubiu89xRFEUkfMpspS9EGB6xYb,212.37 MH/s
2021-03-01,RWAHQTSm2Xewi8hw2EJfMPB5QDc2ePGcKv,212.37 MH/s
2021-03-01,RRtJa2C4F7VbkFQkYHr4WtE7arSPXJmtAk,212.37 MH/s
2021-03-01,RPezQvGaBKnC2thwwsaCWagzw6pYUMu7XT,212.37 MH/s
2021-03-01,RMrn8bQc5h1WChW5muGWxsAC3PpzhXHP1x,212.37 MH/s
2021-03-01,RTQpFgVxteGZ1KoV9P54CYgdTG967f4yrS,212.22 MH/s
2021-03-01,RS3xAYiXuJXL8RBEEC6k97Y4wcUwdK1KQ6,212.07 MH/s
2021-03-01,RQbRdSjCgFJW8KtA19kjXEx35xrbx3jg1h,211.92 MH/s
2021-03-01,RWKG7pb26emEEVKJefzW5mXt5K83jHPoFe,211.27 MH/s
2021-03-01,REfEEcm9TEPpWmD79ggT6PUj4N78uFbovj,211.03 MH/s
2021-03-01,RMKucMM1ED4akJwcGv8qdnzYEqubS74XTY,210.87 MH/s
2021-03-01,RJVhWCwhgqthxo62nayoPwReNgagHv792g,210.56 MH/s
2021-03-01,RLurUGkBf8oJDRPrEinGjd8GTR35DvpTYV,210.35 MH/s
2021-03-01,RTbb4DHnc87zGZRojugq3ursdMnewxjLDc,210.28 MH/s
2021-03-01,RW9C1s6ooNwGW6YYh3AvNd4KuqaNqac2hP,210.21 MH/s
2021-03-01,RJ8NCJBVZftHqzYYi4SzUvvS5LPXXm8doJ,210.10 MH/s
2021-03-01,RVh7KSQQLZNtMoX1oPjgg2CQHP5YYritM9,209.98 MH/s
2021-03-01,RNdKYY61ZPamT3JjxUGnWKXNgV47hnmB2Y,209.98 MH/s
2021-03-01,RLf1Vw8YtjeJuHoJyGKEmdGQqLotLDYMyU,209.98 MH/s
2021-03-01,RLXg74q2ebG5GyK6fcC99Bapskj35LvwWS,209.98 MH/s
2021-03-01,RJrFKQPeAwg4Pf49X7VoRAiyCvaLoPtezM,209.98 MH/s
2021-03-01,RHQekj5ezXF3EfTiDdv7E2GzEsDNiiAkSr,209.98 MH/s
2021-03-01,RECvmddCbp33zxaNWZ18kWCPNnVqe9mnnr,209.98 MH/s
2021-03-01,RApS29zNfRnggDwpeC7SU1ZD3VjnXzrEEm,209.98 MH/s
2021-03-01,R9jtE1sq5xhzMfB6SehNKE5YYWLs9tzR2C,209.98 MH/s
2021-03-01,RJfPf5BsnmFnq4zDAbxivRTsnoLZQVk6uf,209.93 MH/s
2021-03-01,RNgFUVZeCAwBVZDZ9dYUdrQwmFZdmKmVRN,209.81 MH/s
2021-03-01,RXZZHQyUFtTFLSRdk7R1f5BHZFabLWi9ga,209.69 MH/s
2021-03-01,RKFi21ETC2a9hxWSu4pFpDFVdPUH9tz2bc,209.57 MH/s
2021-03-01,RHieWCj93B2MxTCKABv2JtuhH5T7PiDdcv,209.57 MH/s
2021-03-01,RTCbkzmNbTFVxnDC2Ga71XKpmqU2qiNCUC,209.46 MH/s
2021-03-01,REHzj48mPAZxrAVaaJUuntjMknAoW8RuXz,209.28 MH/s
2021-03-01,RMeYu61YVdFHSLJ57vrwSKp3swYDJYTpUC,209.21 MH/s
2021-03-01,RWcEZL3qdo8N2UeYkTeJg1b5LBDEJdSpdm,209.10 MH/s
2021-03-01,REhmWjoswwS1t27WyMLxnUfCJWwH4hdZ4n,208.99 MH/s
2021-03-01,RKC1zP4adno6Aa1VhZshc1nNeyZXGB3mTo,208.87 MH/s
2021-03-01,RWUkKqQh8sdZfU98XismHav1CYLigtmtJ8,208.75 MH/s
2021-03-01,RD4dsqxVwr2Wkg1L8uGdWkBLGkfqJBqW2X,208.75 MH/s
2021-03-01,RFgkPgJHLjjcbb4wBe1ao7V7pQyBNeQcwe,208.29 MH/s
2021-03-01,RUv3WoJoYjy6Q41YdhnWN84ser6u9cvaFP,208.24 MH/s
2021-03-01,RUBYDUTP77RTnm59axRMYZWC8UnLyLMq4i,208.06 MH/s
2021-03-01,RXbVm1wBaKWUefFPM32a9kMdv68sZbzhZ2,208.02 MH/s
2021-03-01,RVZrY7nuHvxqFSMLfFsteHfEavqerkwzct,207.86 MH/s
2021-03-01,RCnkNRsw7zPiFTfTpi3ShxbDBNHBxArEcW,207.82 MH/s
2021-03-01,RWGeDnXZ3VQ67kbNHjDqADtmzUeam978f6,207.71 MH/s
2021-03-01,RNfixMeFBTBVzKxTDwHux9p6dNKDPMvh6m,207.59 MH/s
2021-03-01,RMKW3tDh2DvhkNui7kh4TSJZ85nGHHrSxM,207.59 MH/s
2021-03-01,RAf3cThihsuXN51JUhg6mv6T9GinTkgYbm,207.59 MH/s
2021-03-01,RTyBtEjjUdnUFoyPNihAQ6VY9yVetwdA17,207.47 MH/s
2021-03-01,RFjJ5ZvPqoswVKFJabbFwcNuMEXPECzrzo,207.28 MH/s
2021-03-01,RQH32h787MwrxKpYyH6PALaxh6PKJFnnso,207.16 MH/s
2021-03-01,RPmMProApsrqdbNotyWbpFi4aiuCW4EFxL,207.16 MH/s
2021-03-01,REMsckjYogvNo2T4JYSFPh4RLGHEdaPKBU,206.84 MH/s
2021-03-01,RQVRTURAPaxckiK45H2Z9kYjRf6F7qwKLT,206.58 MH/s
2021-03-01,RWP4CLfH7RNRGDtYvrtqLFj93uPpPauAvf,206.38 MH/s
2021-03-01,RYTspGKtS6a1dmqi6Upa9Yvnn4C2qGHXcv,206.35 MH/s
2021-03-01,RVFpW41sYBdLAZQd4DpnfBAwnyyPrXfbB2,206.35 MH/s
2021-03-01,RVKCJaLEeUvR3dB4nEWCxqd6QAm76YbHiG,206.24 MH/s
2021-03-01,RKsMkuJg8FAEhQHDG1JY1r9iTAizakyFau,206.24 MH/s
2021-03-01,RS3tEDCW27gqQhnkxzDentRPRp6h4nGPxX,206.16 MH/s
2021-03-01,RMyijAgRy5PWtTnohMaxwUR1VkuxBziWWP,206.16 MH/s
2021-03-01,RFMew6KqGqup3YHTU3GVm4ReRKrRNU8e4j,206.12 MH/s
2021-03-01,REC9Gwk1Uni3j4r9zBJm7Vms5h6QgMhfCA,205.87 MH/s
2021-03-01,RFqqEfWG3FzJxT1bSK5xvNtTTGP7gne2vy,205.82 MH/s
2021-03-01,RApDAETaBfL2mMsXbAeqKsMFsUyqHMxXES,205.49 MH/s
2021-03-01,RTHDVgbNkE3KbNX3SAqoPrc8HCXxBF2W7R,205.45 MH/s
2021-03-01,RMJCNaKnKAV3rEuw2doeSu1y3sUruQex3s,205.44 MH/s
2021-03-01,RShypaQYKt836pnVLTtEA1hHJ1ntgW9AjW,205.33 MH/s
